n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max
2.100e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.077e-01	1.981e-01	2.560e-01	2.041e-01	1.981e-01	2.384e-01	2.041e-01	1.981e-01	2.082e-01	1.608e-01	1.521e-01	1.720e-01	1.299e-01	1.228e-01	1.344e-01	1.061e-01	9.121e-02	1.125e-01	7.155e-02	6.379e-02	7.980e-02	4.899e-02	3.500e-02	5.449e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.485e-01	2.041e-01	1.996e-01	2.371e-01	2.041e-01	1.981e-01	2.384e-01	2.041e-01	1.952e-01	2.371e-01	1.592e-01	1.516e-01	1.699e-01	1.338e-01	1.270e-01	1.414e-01	1.052e-01	9.391e-02	1.139e-01	7.155e-02	6.379e-02	8.408e-02	4.265e-02	3.500e-02	5.449e-02
2.200e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.077e-01	1.981e-01	2.560e-01	2.041e-01	1.981e-01	2.575e-01	2.041e-01	1.981e-01	2.073e-01	1.622e-01	1.535e-01	1.695e-01	1.284e-01	1.217e-01	1.345e-01	1.061e-01	9.165e-02	1.125e-01	7.155e-02	6.379e-02	8.124e-02	4.899e-02	3.500e-02	5.449e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.485e-01	2.077e-01	1.998e-01	2.384e-01	2.041e-01	1.996e-01	2.384e-01	2.041e-01	1.952e-01	2.371e-01	1.620e-01	1.552e-01	1.720e-01	1.325e-01	1.270e-01	1.404e-01	1.036e-01	9.367e-02	1.110e-01	7.155e-02	6.379e-02	8.408e-02	4.265e-02	3.500e-02	5.449e-02
2.300e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.371e-01	1.996e-01	2.560e-01	2.041e-01	1.981e-01	2.575e-01	2.041e-01	1.964e-01	2.077e-01	1.621e-01	1.527e-01	1.696e-01	1.285e-01	1.192e-01	1.340e-01	1.052e-01	9.165e-02	1.122e-01	7.155e-02	6.379e-02	8.124e-02	4.899e-02	4.265e-02	5.449e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.077e-01	1.998e-01	2.384e-01	2.041e-01	1.998e-01	2.384e-01	2.041e-01	1.952e-01	2.371e-01	1.607e-01	1.542e-01	1.699e-01	1.345e-01	1.275e-01	1.410e-01	1.023e-01	9.605e-02	1.139e-01	7.155e-02	6.379e-02	8.408e-02	4.265e-02	3.500e-02	5.449e-02
2.400e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.371e-01	1.998e-01	2.575e-01	2.041e-01	1.981e-01	2.575e-01	2.041e-01	1.981e-01	2.550e-01	1.624e-01	1.511e-01	1.692e-01	1.290e-01	1.192e-01	1.345e-01	1.043e-01	9.165e-02	1.122e-01	7.155e-02	6.379e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.077e-01	2.041e-01	2.371e-01	2.041e-01	2.041e-01	2.384e-01	2.041e-01	1.952e-01	2.449e-01	1.624e-01	1.537e-01	1.685e-01	1.346e-01	1.270e-01	1.399e-01	1.052e-01	9.808e-02	1.150e-01	6.910e-02	6.379e-02	8.124e-02	4.899e-02	3.500e-02	5.449e-02
2.500e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.311e-01	2.670e-01	2.371e-01	1.996e-01	2.575e-01	2.041e-01	1.981e-01	2.575e-01	2.041e-01	1.981e-01	2.474e-01	1.601e-01	1.512e-01	1.696e-01	1.300e-01	1.205e-01	1.377e-01	1.043e-01	9.165e-02	1.110e-01	7.293e-02	6.379e-02	8.124e-02	4.899e-02	3.500e-02	5.937e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.077e-01	2.041e-01	2.384e-01	2.041e-01	2.041e-01	2.384e-01	2.041e-01	1.952e-01	2.575e-01	1.601e-01	1.521e-01	1.677e-01	1.340e-01	1.270e-01	1.386e-01	1.064e-01	9.808e-02	1.150e-01	6.782e-02	6.379e-02	7.822e-02	4.899e-02	3.500e-02	5.937e-02
2.600e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.311e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	1.981e-01	2.575e-01	2.041e-01	1.981e-01	2.569e-01	1.616e-01	1.527e-01	1.677e-01	1.300e-01	1.205e-01	1.369e-01	1.044e-01	8.927e-02	1.139e-01	7.500e-02	6.379e-02	8.124e-02	4.899e-02	3.500e-02	5.937e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.041e-01	2.670e-01	2.077e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.384e-01	2.041e-01	1.952e-01	2.575e-01	1.592e-01	1.570e-01	1.673e-01	1.333e-01	1.293e-01	1.393e-01	1.052e-01	9.808e-02	1.110e-01	7.155e-02	6.379e-02	7.500e-02	4.899e-02	3.500e-02	5.937e-02
2.700e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.311e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.996e-01	2.569e-01	1.582e-01	1.527e-01	1.677e-01	1.323e-01	1.236e-01	1.374e-01	1.023e-01	8.675e-02	1.139e-01	7.500e-02	6.379e-02	8.408e-02	4.899e-02	3.500e-02	5.449e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.449e-01	2.670e-01	2.077e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.384e-01	2.041e-01	1.952e-01	2.575e-01	1.601e-01	1.568e-01	1.677e-01	1.333e-01	1.298e-01	1.404e-01	1.023e-01	9.601e-02	1.122e-01	7.155e-02	6.379e-02	7.500e-02	4.899e-02	3.500e-02	5.937e-02
2.800e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.311e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.981e-01	2.575e-01	1.601e-01	1.484e-01	1.662e-01	1.318e-01	1.219e-01	1.377e-01	1.003e-01	8.408e-02	1.139e-01	7.293e-02	6.042e-02	8.408e-02	4.899e-02	3.500e-02	5.937e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.449e-01	2.670e-01	2.077e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.384e-01	2.041e-01	1.981e-01	2.562e-01	1.638e-01	1.574e-01	1.685e-01	1.338e-01	1.300e-01	1.393e-01	1.083e-01	9.367e-02	1.125e-01	7.155e-02	5.937e-02	7.500e-02	4.899e-02	3.500e-02	5.937e-02
2.900e+03	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.449e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.981e-01	2.623e-01	1.601e-01	1.474e-01	1.669e-01	1.340e-01	1.264e-01	1.379e-01	1.023e-01	8.408e-02	1.139e-01	7.293e-02	6.379e-02	8.124e-02	5.449e-02	3.500e-02	5.937e-02	2.795e-01	2.795e-01	2.795e-01	2.449e-01	2.449e-01	2.670e-01	2.248e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.384e-01	2.041e-01	1.981e-01	2.623e-01	1.621e-01	1.545e-01	1.683e-01	1.344e-01	1.285e-01	1.404e-01	1.068e-01	9.367e-02	1.122e-01	6.782e-02	5.937e-02	7.500e-02	4.899e-02	3.500e-02	5.937e-02
3.000e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.981e-01	2.623e-01	1.596e-01	1.499e-01	1.677e-01	1.333e-01	1.260e-01	1.365e-01	1.023e-01	8.408e-02	1.125e-01	7.293e-02	6.042e-02	8.124e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.569e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.384e-01	2.077e-01	1.981e-01	2.623e-01	1.635e-01	1.577e-01	1.705e-01	1.353e-01	1.287e-01	1.431e-01	1.068e-01	9.391e-02	1.118e-01	6.910e-02	5.937e-02	7.500e-02	4.899e-02	3.500e-02	5.937e-02
3.100e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.996e-01	2.623e-01	1.596e-01	1.500e-01	1.696e-01	1.333e-01	1.260e-01	1.353e-01	1.003e-01	8.675e-02	1.110e-01	7.293e-02	6.042e-02	8.124e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.569e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.560e-01	2.077e-01	1.981e-01	2.623e-01	1.635e-01	1.567e-01	1.706e-01	1.353e-01	1.285e-01	1.414e-01	1.083e-01	9.601e-02	1.125e-01	7.155e-02	6.379e-02	7.500e-02	4.899e-02	3.500e-02	5.449e-02
3.200e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.981e-01	2.623e-01	1.608e-01	1.488e-01	1.695e-01	1.312e-01	1.269e-01	1.353e-01	1.001e-01	8.408e-02	1.139e-01	7.293e-02	5.937e-02	8.124e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.569e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.575e-01	2.077e-01	1.981e-01	2.623e-01	1.638e-01	1.592e-01	1.714e-01	1.372e-01	1.293e-01	1.414e-01	1.068e-01	9.367e-02	1.125e-01	6.910e-02	6.379e-02	7.500e-02	4.899e-02	3.500e-02	5.449e-02
3.300e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.996e-01	2.623e-01	1.601e-01	1.502e-01	1.699e-01	1.340e-01	1.277e-01	1.374e-01	1.003e-01	8.675e-02	1.134e-01	6.910e-02	5.937e-02	8.408e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.575e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.575e-01	2.082e-01	1.981e-01	2.623e-01	1.662e-01	1.592e-01	1.699e-01	1.388e-01	1.293e-01	1.431e-01	1.068e-01	9.367e-02	1.118e-01	6.782e-02	6.379e-02	7.500e-02	4.899e-02	3.500e-02	5.449e-02
3.400e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.077e-01	1.996e-01	2.623e-01	1.601e-01	1.502e-01	1.683e-01	1.337e-01	1.260e-01	1.365e-01	1.003e-01	8.675e-02	1.110e-01	7.155e-02	5.937e-02	8.927e-02	5.449e-02	4.265e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.575e-01	2.082e-01	2.041e-01	2.664e-01	1.668e-01	1.582e-01	1.727e-01	1.377e-01	1.285e-01	1.435e-01	1.068e-01	9.165e-02	1.125e-01	6.910e-02	6.379e-02	7.500e-02	4.899e-02	3.500e-02	5.449e-02
3.500e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	1.981e-01	2.614e-01	2.041e-01	2.041e-01	2.575e-01	2.077e-01	1.996e-01	2.623e-01	1.593e-01	1.480e-01	1.658e-01	1.333e-01	1.279e-01	1.374e-01	1.003e-01	8.675e-02	1.139e-01	7.293e-02	6.379e-02	8.927e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.041e-01	2.041e-01	2.575e-01	2.082e-01	2.041e-01	2.664e-01	1.662e-01	1.567e-01	1.728e-01	1.399e-01	1.277e-01	1.448e-01	1.068e-01	9.165e-02	1.125e-01	6.782e-02	6.379e-02	7.500e-02	4.265e-02	3.500e-02	5.449e-02
3.600e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	1.981e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.077e-01	1.981e-01	2.623e-01	1.578e-01	1.474e-01	1.646e-01	1.327e-01	1.285e-01	1.377e-01	1.000e-01	8.927e-02	1.152e-01	7.293e-02	6.379e-02	8.927e-02	4.899e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.071e-01	2.041e-01	2.575e-01	2.449e-01	2.041e-01	2.664e-01	1.646e-01	1.561e-01	1.720e-01	1.393e-01	1.270e-01	1.448e-01	1.068e-01	9.121e-02	1.110e-01	6.782e-02	6.379e-02	7.822e-02	4.899e-02	3.500e-02	5.449e-02
3.700e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.041e-01	1.981e-01	2.623e-01	1.575e-01	1.487e-01	1.677e-01	1.312e-01	1.277e-01	1.369e-01	1.001e-01	8.927e-02	1.152e-01	7.500e-02	6.379e-02	8.675e-02	4.899e-02	3.500e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.071e-01	2.041e-01	2.575e-01	2.449e-01	2.041e-01	2.664e-01	1.639e-01	1.585e-01	1.733e-01	1.364e-01	1.295e-01	1.453e-01	1.068e-01	9.121e-02	1.122e-01	6.782e-02	6.379e-02	7.822e-02	4.899e-02	3.500e-02	5.449e-02
3.800e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.371e-01	1.996e-01	2.649e-01	1.556e-01	1.492e-01	1.692e-01	1.331e-01	1.285e-01	1.365e-01	1.003e-01	8.927e-02	1.152e-01	7.649e-02	6.782e-02	8.675e-02	4.899e-02	4.265e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.318e-01	2.041e-01	2.575e-01	2.449e-01	2.041e-01	2.575e-01	1.635e-01	1.561e-01	1.726e-01	1.353e-01	1.297e-01	1.436e-01	1.068e-01	9.808e-02	1.118e-01	7.155e-02	6.379e-02	7.822e-02	4.899e-02	4.265e-02	5.449e-02
3.900e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.077e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.371e-01	1.996e-01	2.623e-01	1.535e-01	1.495e-01	1.714e-01	1.323e-01	1.285e-01	1.369e-01	1.023e-01	8.675e-02	1.152e-01	7.822e-02	6.782e-02	8.729e-02	4.899e-02	4.265e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.371e-01	2.041e-01	2.623e-01	2.449e-01	2.041e-01	2.575e-01	1.631e-01	1.540e-01	1.722e-01	1.353e-01	1.270e-01	1.428e-01	1.083e-01	9.808e-02	1.146e-01	7.155e-02	6.379e-02	7.980e-02	4.899e-02	4.265e-02	5.449e-02
4.000e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.077e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.384e-01	2.041e-01	2.623e-01	1.552e-01	1.477e-01	1.709e-01	1.318e-01	1.277e-01	1.381e-01	1.023e-01	8.408e-02	1.146e-01	7.822e-02	6.379e-02	9.014e-02	5.449e-02	4.265e-02	5.937e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.371e-01	2.041e-01	2.623e-01	2.504e-01	2.041e-01	2.623e-01	2.449e-01	2.041e-01	2.668e-01	1.609e-01	1.537e-01	1.721e-01	1.333e-01	1.277e-01	1.422e-01	1.078e-01	9.808e-02	1.134e-01	7.155e-02	6.379e-02	7.980e-02	4.899e-02	3.500e-02	5.449e-02
4.100e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.384e-01	2.041e-01	2.668e-01	1.540e-01	1.457e-01	1.722e-01	1.318e-01	1.269e-01	1.381e-01	1.023e-01	8.408e-02	1.146e-01	7.822e-02	5.937e-02	8.729e-02	5.449e-02	4.265e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.041e-01	2.635e-01	2.504e-01	2.041e-01	2.623e-01	2.494e-01	2.041e-01	2.670e-01	1.609e-01	1.545e-01	1.720e-01	1.333e-01	1.277e-01	1.425e-01	1.094e-01	9.605e-02	1.146e-01	7.155e-02	5.937e-02	7.980e-02	4.265e-02	3.500e-02	5.449e-02
4.200e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.575e-01	2.041e-01	2.668e-01	1.553e-01	1.474e-01	1.756e-01	1.308e-01	1.277e-01	1.384e-01	1.023e-01	8.675e-02	1.134e-01	7.822e-02	5.937e-02	8.860e-02	5.449e-02	4.265e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.384e-01	2.041e-01	2.635e-01	2.504e-01	2.041e-01	2.623e-01	2.494e-01	2.041e-01	2.670e-01	1.630e-01	1.556e-01	1.722e-01	1.335e-01	1.258e-01	1.428e-01	1.094e-01	9.605e-02	1.156e-01	7.155e-02	5.937e-02	7.980e-02	4.899e-02	3.500e-02	5.449e-02
4.300e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.560e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.575e-01	2.041e-01	2.631e-01	1.553e-01	1.454e-01	1.746e-01	1.312e-01	1.277e-01	1.386e-01	1.023e-01	8.675e-02	1.156e-01	7.822e-02	5.449e-02	8.729e-02	5.449e-02	4.265e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.750e-01	2.384e-01	2.041e-01	2.635e-01	2.504e-01	2.041e-01	2.623e-01	2.534e-01	2.041e-01	2.670e-01	1.630e-01	1.543e-01	1.731e-01	1.335e-01	1.248e-01	1.448e-01	1.083e-01	9.605e-02	1.150e-01	6.782e-02	6.379e-02	7.822e-02	4.265e-02	3.500e-02	5.449e-02
4.400e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.560e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.575e-01	2.041e-01	2.631e-01	1.567e-01	1.436e-01	1.746e-01	1.308e-01	1.275e-01	1.386e-01	1.036e-01	8.927e-02	1.156e-01	7.822e-02	5.937e-02	8.729e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.750e-01	2.384e-01	2.041e-01	2.635e-01	2.504e-01	2.041e-01	2.623e-01	2.534e-01	2.041e-01	2.670e-01	1.669e-01	1.543e-01	1.733e-01	1.335e-01	1.244e-01	1.448e-01	1.078e-01	9.808e-02	1.139e-01	7.155e-02	6.379e-02	7.822e-02	4.899e-02	3.500e-02	5.449e-02
4.500e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.560e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.575e-01	2.041e-01	2.631e-01	1.580e-01	1.450e-01	1.729e-01	1.312e-01	1.269e-01	1.393e-01	1.023e-01	8.675e-02	1.146e-01	7.822e-02	5.937e-02	8.426e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.750e-01	2.575e-01	2.041e-01	2.635e-01	2.504e-01	2.041e-01	2.623e-01	2.534e-01	2.041e-01	2.670e-01	1.645e-01	1.543e-01	1.743e-01	1.333e-01	1.244e-01	1.393e-01	1.078e-01	9.808e-02	1.134e-01	7.155e-02	6.379e-02	7.980e-02	4.899e-02	3.500e-02	5.449e-02
4.600e+03	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.670e-01	2.560e-01	2.041e-01	2.575e-01	2.041e-01	2.041e-01	2.575e-01	2.575e-01	2.041e-01	2.631e-01	1.617e-01	1.446e-01	1.741e-01	1.300e-01	1.260e-01	1.393e-01	1.043e-01	8.675e-02	1.146e-01	7.822e-02	5.937e-02	8.584e-02	5.449e-02	3.500e-02	6.782e-02	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.449e-01	2.750e-01	2.575e-01	2.041e-01	2.649e-01	2.504e-01	2.041e-01	2.623e-01	2.560e-01	2.082e-01	2.670e-01	1.639e-01	1.556e-01	1.746e-01	1.331e-01	1.244e-01	1.399e-01	1.078e-01	1.018e-01	1.125e-01	7.155e-02	6.379e-02	8.292e-02	4.899e-02	3.500e-02	5.449e-02
