n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max
3.050e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.632e-01	6.185e-01	3.879e-01	3.347e-01	4.204e-01	3.190e-01	2.667e-01	3.259e-01	3.103e-01	2.608e-01	3.241e-01	7.934e-01	7.931e-01	7.945e-01	5.541e-01	5.393e-01	5.710e-01	3.652e-01	3.472e-01	3.941e-01	2.583e-01	2.262e-01	2.734e-01	1.538e-01	1.345e-01	1.907e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.103e-01	2.660e-01	3.245e-01	3.083e-01	2.543e-01	3.207e-01	7.945e-01	7.934e-01	7.948e-01	5.369e-01	5.338e-01	5.434e-01	3.469e-01	3.390e-01	3.534e-01	2.024e-01	1.952e-01	2.159e-01	9.586e-02	8.931e-02	1.038e-01
3.060e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.632e-01	6.185e-01	3.879e-01	3.347e-01	4.204e-01	3.172e-01	2.667e-01	3.241e-01	3.103e-01	2.608e-01	3.241e-01	7.934e-01	7.931e-01	7.945e-01	5.541e-01	5.397e-01	5.710e-01	3.652e-01	3.476e-01	3.938e-01	2.583e-01	2.262e-01	2.731e-01	1.534e-01	1.359e-01	1.907e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.103e-01	2.660e-01	3.245e-01	3.083e-01	2.543e-01	3.207e-01	7.945e-01	7.934e-01	7.948e-01	5.369e-01	5.331e-01	5.434e-01	3.469e-01	3.400e-01	3.534e-01	2.024e-01	1.952e-01	2.159e-01	9.586e-02	8.966e-02	1.034e-01
3.070e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.632e-01	6.185e-01	3.879e-01	3.347e-01	4.204e-01	3.172e-01	2.667e-01	3.241e-01	3.103e-01	2.608e-01	3.241e-01	7.934e-01	7.931e-01	7.945e-01	5.541e-01	5.397e-01	5.710e-01	3.655e-01	3.476e-01	3.938e-01	2.583e-01	2.272e-01	2.731e-01	1.545e-01	1.359e-01	1.907e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.103e-01	2.660e-01	3.245e-01	3.083e-01	2.543e-01	3.207e-01	7.945e-01	7.934e-01	7.948e-01	5.369e-01	5.331e-01	5.434e-01	3.469e-01	3.400e-01	3.545e-01	2.024e-01	1.952e-01	2.152e-01	9.586e-02	8.897e-02	1.031e-01
3.080e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.632e-01	6.185e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.667e-01	3.241e-01	3.103e-01	2.608e-01	3.241e-01	7.934e-01	7.931e-01	7.945e-01	5.541e-01	5.397e-01	5.703e-01	3.655e-01	3.490e-01	3.938e-01	2.583e-01	2.276e-01	2.752e-01	1.545e-01	1.359e-01	1.897e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.103e-01	2.660e-01	3.245e-01	3.083e-01	2.543e-01	3.207e-01	7.945e-01	7.934e-01	7.948e-01	5.369e-01	5.324e-01	5.434e-01	3.469e-01	3.400e-01	3.541e-01	2.024e-01	1.948e-01	2.152e-01	9.586e-02	8.897e-02	1.031e-01
3.090e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.632e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.667e-01	3.241e-01	3.103e-01	2.608e-01	3.241e-01	7.934e-01	7.931e-01	7.945e-01	5.541e-01	5.397e-01	5.707e-01	3.655e-01	3.490e-01	3.938e-01	2.566e-01	2.276e-01	2.752e-01	1.545e-01	1.348e-01	1.890e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.103e-01	2.660e-01	3.245e-01	3.083e-01	2.543e-01	3.207e-01	7.941e-01	7.934e-01	7.948e-01	5.369e-01	5.324e-01	5.434e-01	3.469e-01	3.403e-01	3.541e-01	2.024e-01	1.945e-01	2.152e-01	9.586e-02	9.000e-02	1.031e-01
3.100e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.672e-01	3.241e-01	3.103e-01	2.608e-01	3.241e-01	7.934e-01	7.931e-01	7.945e-01	5.541e-01	5.390e-01	5.707e-01	3.662e-01	3.483e-01	3.945e-01	2.569e-01	2.276e-01	2.752e-01	1.545e-01	1.348e-01	1.883e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.207e-01	7.941e-01	7.934e-01	7.948e-01	5.369e-01	5.324e-01	5.434e-01	3.469e-01	3.403e-01	3.541e-01	2.028e-01	1.948e-01	2.152e-01	9.552e-02	9.000e-02	1.031e-01
3.110e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.672e-01	3.241e-01	3.103e-01	2.629e-01	3.241e-01	7.934e-01	7.931e-01	7.941e-01	5.541e-01	5.390e-01	5.717e-01	3.662e-01	3.483e-01	3.945e-01	2.569e-01	2.276e-01	2.752e-01	1.548e-01	1.359e-01	1.883e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.207e-01	7.941e-01	7.934e-01	7.948e-01	5.369e-01	5.324e-01	5.434e-01	3.459e-01	3.393e-01	3.538e-01	2.028e-01	1.945e-01	2.152e-01	9.448e-02	9.000e-02	1.041e-01
3.120e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.672e-01	3.241e-01	3.103e-01	2.629e-01	3.241e-01	7.934e-01	7.931e-01	7.941e-01	5.541e-01	5.390e-01	5.721e-01	3.662e-01	3.483e-01	3.945e-01	2.576e-01	2.276e-01	2.752e-01	1.552e-01	1.376e-01	1.883e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.324e-01	5.434e-01	3.459e-01	3.393e-01	3.538e-01	2.031e-01	1.945e-01	2.155e-01	9.448e-02	9.034e-02	1.041e-01
3.130e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.672e-01	3.241e-01	3.103e-01	2.629e-01	3.241e-01	7.934e-01	7.931e-01	7.941e-01	5.541e-01	5.390e-01	5.721e-01	3.662e-01	3.500e-01	3.945e-01	2.576e-01	2.276e-01	2.752e-01	1.552e-01	1.376e-01	1.883e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.276e-01	3.913e-01	3.122e-01	2.660e-01	3.245e-01	3.121e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.324e-01	5.434e-01	3.459e-01	3.393e-01	3.538e-01	2.041e-01	1.948e-01	2.155e-01	9.552e-02	9.034e-02	1.041e-01
3.140e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.172e-01	2.672e-01	3.241e-01	3.103e-01	2.629e-01	3.241e-01	7.934e-01	7.931e-01	7.941e-01	5.541e-01	5.390e-01	5.721e-01	3.662e-01	3.500e-01	3.945e-01	2.576e-01	2.276e-01	2.752e-01	1.559e-01	1.376e-01	1.883e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.230e-01	3.928e-01	3.122e-01	2.660e-01	3.245e-01	3.121e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.324e-01	5.434e-01	3.459e-01	3.393e-01	3.545e-01	2.041e-01	1.948e-01	2.155e-01	9.552e-02	9.034e-02	1.041e-01
3.150e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.158e-01	2.759e-01	3.241e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.541e-01	5.390e-01	5.721e-01	3.662e-01	3.500e-01	3.945e-01	2.576e-01	2.286e-01	2.752e-01	1.559e-01	1.376e-01	1.879e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.230e-01	3.928e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.324e-01	5.434e-01	3.459e-01	3.393e-01	3.545e-01	2.041e-01	1.948e-01	2.155e-01	9.448e-02	9.000e-02	1.045e-01
3.160e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.158e-01	2.759e-01	3.230e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.541e-01	5.386e-01	5.721e-01	3.666e-01	3.500e-01	3.945e-01	2.566e-01	2.286e-01	2.752e-01	1.559e-01	1.390e-01	1.879e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.230e-01	3.928e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.324e-01	5.424e-01	3.459e-01	3.393e-01	3.538e-01	2.041e-01	1.941e-01	2.155e-01	9.448e-02	9.000e-02	1.045e-01
3.170e+04	7.931e-01	7.931e-01	7.931e-01	5.718e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.158e-01	2.759e-01	3.230e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.538e-01	5.390e-01	5.717e-01	3.666e-01	3.500e-01	3.945e-01	2.545e-01	2.297e-01	2.752e-01	1.562e-01	1.386e-01	1.879e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.746e-01	3.230e-01	3.928e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.334e-01	5.421e-01	3.459e-01	3.393e-01	3.538e-01	2.041e-01	1.941e-01	2.155e-01	9.448e-02	9.000e-02	1.045e-01
3.180e+04	7.931e-01	7.931e-01	7.931e-01	5.724e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.158e-01	2.759e-01	3.230e-01	3.103e-01	2.629e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.538e-01	5.393e-01	5.717e-01	3.666e-01	3.497e-01	3.945e-01	2.552e-01	2.297e-01	2.752e-01	1.566e-01	1.397e-01	1.893e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.746e-01	3.230e-01	3.928e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.331e-01	5.421e-01	3.466e-01	3.393e-01	3.545e-01	2.034e-01	1.941e-01	2.155e-01	9.414e-02	9.000e-02	1.045e-01
3.190e+04	7.931e-01	7.931e-01	7.931e-01	5.724e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.158e-01	2.759e-01	3.230e-01	3.103e-01	2.629e-01	3.207e-01	7.934e-01	7.931e-01	7.941e-01	5.538e-01	5.397e-01	5.724e-01	3.669e-01	3.493e-01	3.945e-01	2.552e-01	2.297e-01	2.752e-01	1.566e-01	1.397e-01	1.903e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.746e-01	3.230e-01	3.928e-01	3.122e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.938e-01	7.948e-01	5.376e-01	5.331e-01	5.421e-01	3.466e-01	3.393e-01	3.555e-01	2.031e-01	1.941e-01	2.155e-01	9.448e-02	9.034e-02	1.038e-01
3.200e+04	7.931e-01	7.931e-01	7.931e-01	5.724e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.158e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.207e-01	7.934e-01	7.931e-01	7.941e-01	5.538e-01	5.397e-01	5.724e-01	3.676e-01	3.497e-01	3.931e-01	2.552e-01	2.297e-01	2.752e-01	1.566e-01	1.410e-01	1.910e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.746e-01	3.230e-01	3.943e-01	3.140e-01	2.660e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.938e-01	7.948e-01	5.376e-01	5.334e-01	5.421e-01	3.452e-01	3.400e-01	3.555e-01	2.034e-01	1.941e-01	2.155e-01	9.448e-02	9.000e-02	1.038e-01
3.210e+04	7.931e-01	7.931e-01	7.931e-01	5.724e-01	5.611e-01	6.207e-01	3.879e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.538e-01	5.397e-01	5.724e-01	3.686e-01	3.497e-01	3.914e-01	2.545e-01	2.297e-01	2.734e-01	1.566e-01	1.410e-01	1.928e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.772e-01	3.249e-01	3.943e-01	3.140e-01	2.759e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.938e-01	7.948e-01	5.376e-01	5.334e-01	5.421e-01	3.452e-01	3.400e-01	3.552e-01	2.048e-01	1.941e-01	2.155e-01	9.448e-02	8.828e-02	1.038e-01
3.220e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.538e-01	5.397e-01	5.721e-01	3.686e-01	3.497e-01	3.931e-01	2.545e-01	2.297e-01	2.734e-01	1.566e-01	1.410e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.772e-01	3.249e-01	3.951e-01	3.140e-01	2.759e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.938e-01	7.948e-01	5.376e-01	5.331e-01	5.421e-01	3.459e-01	3.400e-01	3.552e-01	2.048e-01	1.941e-01	2.155e-01	9.448e-02	8.828e-02	1.038e-01
3.230e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.534e-01	5.397e-01	5.721e-01	3.686e-01	3.497e-01	3.931e-01	2.545e-01	2.300e-01	2.734e-01	1.566e-01	1.410e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.772e-01	3.249e-01	3.951e-01	3.140e-01	2.759e-01	3.245e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.938e-01	7.948e-01	5.369e-01	5.331e-01	5.424e-01	3.472e-01	3.400e-01	3.552e-01	2.048e-01	1.941e-01	2.155e-01	9.448e-02	8.828e-02	1.048e-01
3.240e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.534e-01	5.397e-01	5.721e-01	3.683e-01	3.497e-01	3.931e-01	2.545e-01	2.300e-01	2.721e-01	1.562e-01	1.410e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.543e-01	3.190e-01	7.941e-01	7.938e-01	7.948e-01	5.369e-01	5.331e-01	5.424e-01	3.472e-01	3.397e-01	3.552e-01	2.048e-01	1.941e-01	2.155e-01	9.517e-02	8.828e-02	1.048e-01
3.250e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.528e-01	5.397e-01	5.724e-01	3.683e-01	3.510e-01	3.945e-01	2.531e-01	2.300e-01	2.745e-01	1.566e-01	1.421e-01	1.921e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.575e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.565e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.331e-01	5.428e-01	3.472e-01	3.397e-01	3.548e-01	2.048e-01	1.941e-01	2.155e-01	9.517e-02	8.793e-02	1.048e-01
3.260e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.521e-01	5.390e-01	5.724e-01	3.683e-01	3.500e-01	3.959e-01	2.531e-01	2.300e-01	2.748e-01	1.569e-01	1.421e-01	1.931e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.565e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.379e-01	5.331e-01	5.428e-01	3.472e-01	3.397e-01	3.562e-01	2.048e-01	1.941e-01	2.155e-01	9.517e-02	8.793e-02	1.052e-01
3.270e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.155e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.521e-01	5.390e-01	5.724e-01	3.686e-01	3.500e-01	3.955e-01	2.559e-01	2.300e-01	2.731e-01	1.566e-01	1.421e-01	1.931e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.565e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.386e-01	5.324e-01	5.428e-01	3.472e-01	3.400e-01	3.555e-01	2.028e-01	1.941e-01	2.155e-01	9.586e-02	8.793e-02	1.052e-01
3.280e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.347e-01	4.253e-01	3.140e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.521e-01	5.393e-01	5.724e-01	3.700e-01	3.500e-01	3.945e-01	2.559e-01	2.300e-01	2.741e-01	1.566e-01	1.424e-01	1.931e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.565e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.386e-01	5.324e-01	5.421e-01	3.469e-01	3.403e-01	3.538e-01	2.028e-01	1.941e-01	2.155e-01	9.586e-02	8.793e-02	1.052e-01
3.290e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.339e-01	4.253e-01	3.140e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.941e-01	5.521e-01	5.393e-01	5.724e-01	3.703e-01	3.486e-01	3.934e-01	2.545e-01	2.314e-01	2.741e-01	1.566e-01	1.424e-01	1.931e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.565e-01	3.190e-01	7.941e-01	7.934e-01	7.948e-01	5.386e-01	5.324e-01	5.431e-01	3.469e-01	3.414e-01	3.538e-01	2.028e-01	1.941e-01	2.152e-01	9.621e-02	8.759e-02	1.052e-01
3.300e+04	7.931e-01	7.931e-01	7.931e-01	5.690e-01	5.611e-01	6.207e-01	3.858e-01	3.339e-01	4.253e-01	3.140e-01	2.759e-01	3.230e-01	3.103e-01	2.608e-01	3.224e-01	7.934e-01	7.931e-01	7.945e-01	5.528e-01	5.393e-01	5.724e-01	3.714e-01	3.486e-01	3.934e-01	2.545e-01	2.331e-01	2.741e-01	1.566e-01	1.424e-01	1.934e-01	7.931e-01	7.931e-01	8.017e-01	5.718e-01	5.549e-01	5.831e-01	3.772e-01	3.276e-01	3.951e-01	3.140e-01	2.759e-01	3.257e-01	3.103e-01	2.565e-01	3.172e-01	7.941e-01	7.934e-01	7.948e-01	5.386e-01	5.324e-01	5.438e-01	3.479e-01	3.414e-01	3.538e-01	2.028e-01	1.941e-01	2.155e-01	9.621e-02	8.759e-02	1.048e-01
