n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
2.100e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.241e-02	7.918e-02	1.043e-01	9.127e-02	1.117e-01	1.148e-01	1.038e-01	1.231e-01	9.051e-02	7.963e-02	1.130e-01	5.882e-03	3.431e-03	7.515e-03	4.085e-02	3.761e-02	4.293e-02	5.918e-02	5.325e-02	6.151e-02	6.280e-02	5.774e-02	6.565e-02	4.830e-02	4.623e-02	5.051e-02	0.000e+00	0.000e+00	0.000e+00	7.624e-02	7.229e-02	7.980e-02	1.073e-01	9.913e-02	1.131e-01	1.198e-01	1.120e-01	1.249e-01	8.243e-02	5.718e-02	1.165e-01	5.882e-03	3.431e-03	7.515e-03	4.070e-02	3.947e-02	4.286e-02	5.906e-02	5.528e-02	6.314e-02	6.088e-02	5.653e-02	6.549e-02	4.762e-02	4.421e-02	4.961e-02
2.200e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.270e-02	7.918e-02	1.020e-01	9.430e-02	1.114e-01	1.148e-01	1.070e-01	1.231e-01	9.401e-02	7.982e-02	1.156e-01	5.882e-03	3.431e-03	7.515e-03	4.041e-02	3.750e-02	4.292e-02	6.012e-02	5.331e-02	6.397e-02	6.326e-02	5.693e-02	6.648e-02	4.944e-02	4.639e-02	5.123e-02	0.000e+00	0.000e+00	0.000e+00	7.594e-02	7.229e-02	7.901e-02	1.084e-01	1.010e-01	1.156e-01	1.198e-01	1.120e-01	1.275e-01	8.243e-02	5.718e-02	1.214e-01	5.882e-03	3.431e-03	7.515e-03	4.105e-02	3.964e-02	4.258e-02	5.801e-02	5.410e-02	6.430e-02	6.012e-02	5.655e-02	6.427e-02	4.734e-02	4.396e-02	4.898e-02
2.300e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.325e-02	8.369e-02	1.008e-01	9.430e-02	1.114e-01	1.197e-01	1.064e-01	1.238e-01	9.447e-02	7.982e-02	1.173e-01	5.882e-03	3.431e-03	8.189e-03	3.973e-02	3.780e-02	4.206e-02	6.012e-02	5.271e-02	6.340e-02	6.423e-02	5.792e-02	6.599e-02	4.917e-02	4.768e-02	5.080e-02	0.000e+00	0.000e+00	0.000e+00	7.594e-02	7.229e-02	8.167e-02	1.094e-01	1.010e-01	1.170e-01	1.197e-01	1.122e-01	1.275e-01	8.865e-02	5.718e-02	1.214e-01	5.882e-03	3.431e-03	7.515e-03	4.082e-02	3.947e-02	4.312e-02	6.022e-02	5.392e-02	6.404e-02	6.053e-02	5.687e-02	6.546e-02	4.734e-02	4.432e-02	4.884e-02
2.400e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.075e-02	8.369e-02	1.008e-01	9.430e-02	1.111e-01	1.207e-01	1.087e-01	1.254e-01	9.529e-02	8.146e-02	1.185e-01	5.882e-03	3.431e-03	7.515e-03	3.975e-02	3.756e-02	4.091e-02	5.884e-02	5.306e-02	6.232e-02	6.329e-02	5.592e-02	6.588e-02	4.913e-02	4.724e-02	5.127e-02	0.000e+00	0.000e+00	0.000e+00	7.701e-02	7.229e-02	8.167e-02	1.094e-01	1.005e-01	1.161e-01	1.204e-01	1.148e-01	1.293e-01	8.865e-02	6.296e-02	1.204e-01	5.882e-03	4.828e-03	7.515e-03	4.118e-02	3.908e-02	4.260e-02	6.020e-02	5.495e-02	6.513e-02	6.026e-02	5.590e-02	6.627e-02	4.718e-02	4.466e-02	4.863e-02
2.500e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.266e-02	8.558e-02	1.033e-01	9.430e-02	1.111e-01	1.193e-01	1.090e-01	1.252e-01	1.024e-01	8.148e-02	1.193e-01	5.882e-03	4.828e-03	7.515e-03	3.915e-02	3.728e-02	4.106e-02	5.746e-02	5.328e-02	6.328e-02	6.426e-02	5.539e-02	6.601e-02	4.956e-02	4.759e-02	5.145e-02	0.000e+00	0.000e+00	0.000e+00	7.701e-02	7.229e-02	8.167e-02	1.105e-01	1.011e-01	1.203e-01	1.204e-01	1.143e-01	1.324e-01	8.865e-02	7.070e-02	1.204e-01	4.828e-03	4.828e-03	7.515e-03	4.175e-02	3.914e-02	4.286e-02	5.982e-02	5.415e-02	6.419e-02	5.946e-02	5.504e-02	6.663e-02	4.640e-02	4.459e-02	4.839e-02
2.600e+03	0.000e+00	0.000e+00	0.000e+00	7.537e-02	7.364e-02	8.558e-02	1.030e-01	9.685e-02	1.134e-01	1.193e-01	1.118e-01	1.254e-01	1.024e-01	8.146e-02	1.193e-01	5.882e-03	4.828e-03	7.515e-03	3.992e-02	3.711e-02	4.145e-02	5.772e-02	5.345e-02	6.228e-02	6.442e-02	5.585e-02	6.640e-02	4.917e-02	4.740e-02	5.272e-02	0.000e+00	0.000e+00	0.000e+00	7.701e-02	7.229e-02	8.043e-02	1.105e-01	1.011e-01	1.197e-01	1.210e-01	1.148e-01	1.324e-01	8.865e-02	7.070e-02	1.238e-01	4.828e-03	3.431e-03	7.515e-03	4.113e-02	3.913e-02	4.284e-02	5.946e-02	5.525e-02	6.330e-02	5.836e-02	5.547e-02	6.630e-02	4.610e-02	4.402e-02	4.840e-02
2.700e+03	0.000e+00	0.000e+00	0.000e+00	7.537e-02	7.364e-02	8.558e-02	1.030e-01	9.685e-02	1.108e-01	1.204e-01	1.126e-01	1.255e-01	1.048e-01	8.196e-02	1.191e-01	5.882e-03	4.828e-03	8.189e-03	3.915e-02	3.658e-02	4.139e-02	5.874e-02	5.265e-02	6.280e-02	6.387e-02	5.626e-02	6.751e-02	4.982e-02	4.758e-02	5.272e-02	0.000e+00	0.000e+00	0.000e+00	7.701e-02	7.200e-02	8.043e-02	1.105e-01	1.012e-01	1.203e-01	1.210e-01	1.164e-01	1.324e-01	8.903e-02	7.109e-02	1.251e-01	4.828e-03	3.431e-03	6.757e-03	4.167e-02	3.915e-02	4.312e-02	5.841e-02	5.536e-02	6.286e-02	6.117e-02	5.571e-02	6.670e-02	4.687e-02	4.479e-02	4.864e-02
2.800e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.364e-02	8.558e-02	1.043e-01	9.685e-02	1.152e-01	1.207e-01	1.132e-01	1.258e-01	1.099e-01	8.148e-02	1.209e-01	5.882e-03	4.828e-03	8.189e-03	3.887e-02	3.709e-02	4.114e-02	5.781e-02	5.311e-02	6.375e-02	6.336e-02	5.603e-02	6.594e-02	4.973e-02	4.695e-02	5.278e-02	0.000e+00	0.000e+00	0.000e+00	7.701e-02	7.352e-02	8.043e-02	1.105e-01	1.013e-01	1.182e-01	1.216e-01	1.148e-01	1.324e-01	8.865e-02	7.270e-02	1.262e-01	4.828e-03	3.431e-03	6.757e-03	4.147e-02	3.914e-02	4.286e-02	5.838e-02	5.446e-02	6.271e-02	6.022e-02	5.528e-02	6.659e-02	4.658e-02	4.402e-02	4.936e-02
2.900e+03	0.000e+00	0.000e+00	0.000e+00	7.537e-02	7.350e-02	8.558e-02	1.043e-01	9.913e-02	1.152e-01	1.193e-01	1.130e-01	1.259e-01	1.099e-01	8.187e-02	1.225e-01	5.882e-03	4.828e-03	8.189e-03	3.904e-02	3.669e-02	4.152e-02	5.797e-02	5.245e-02	6.474e-02	6.349e-02	5.443e-02	6.755e-02	4.946e-02	4.686e-02	5.304e-02	0.000e+00	0.000e+00	0.000e+00	7.701e-02	7.352e-02	8.043e-02	1.109e-01	1.013e-01	1.195e-01	1.211e-01	1.143e-01	1.324e-01	9.216e-02	7.270e-02	1.262e-01	4.828e-03	3.431e-03	6.757e-03	4.162e-02	3.872e-02	4.334e-02	5.766e-02	5.427e-02	6.258e-02	6.017e-02	5.506e-02	6.624e-02	4.672e-02	4.454e-02	4.994e-02
3.000e+03	0.000e+00	0.000e+00	0.000e+00	7.497e-02	7.307e-02	8.558e-02	1.044e-01	9.972e-02	1.152e-01	1.206e-01	1.134e-01	1.259e-01	1.100e-01	8.329e-02	1.206e-01	5.882e-03	4.828e-03	7.515e-03	3.921e-02	3.684e-02	4.120e-02	5.777e-02	5.170e-02	6.490e-02	6.346e-02	5.570e-02	6.746e-02	5.004e-02	4.741e-02	5.312e-02	0.000e+00	0.000e+00	0.000e+00	7.727e-02	7.352e-02	8.043e-02	1.109e-01	1.013e-01	1.195e-01	1.198e-01	1.148e-01	1.324e-01	9.216e-02	7.270e-02	1.263e-01	4.828e-03	3.431e-03	6.757e-03	4.106e-02	3.859e-02	4.290e-02	5.778e-02	5.436e-02	6.270e-02	6.037e-02	5.524e-02	6.637e-02	4.703e-02	4.475e-02	5.025e-02
3.100e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.307e-02	8.585e-02	1.049e-01	1.006e-01	1.135e-01	1.206e-01	1.125e-01	1.259e-01	1.100e-01	8.329e-02	1.221e-01	5.882e-03	4.828e-03	7.515e-03	3.888e-02	3.639e-02	4.167e-02	5.850e-02	5.328e-02	6.508e-02	6.404e-02	5.634e-02	6.731e-02	4.999e-02	4.779e-02	5.252e-02	0.000e+00	0.000e+00	0.000e+00	7.818e-02	7.352e-02	8.043e-02	1.120e-01	1.012e-01	1.208e-01	1.198e-01	1.156e-01	1.324e-01	9.275e-02	7.350e-02	1.260e-01	5.882e-03	4.828e-03	6.757e-03	4.065e-02	3.823e-02	4.287e-02	5.870e-02	5.504e-02	6.427e-02	6.048e-02	5.552e-02	6.684e-02	4.704e-02	4.448e-02	5.007e-02
3.200e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.307e-02	8.585e-02	1.055e-01	1.008e-01	1.135e-01	1.193e-01	1.125e-01	1.259e-01	1.121e-01	8.676e-02	1.221e-01	5.882e-03	4.828e-03	7.515e-03	3.916e-02	3.658e-02	4.167e-02	5.902e-02	5.285e-02	6.581e-02	6.417e-02	5.588e-02	6.722e-02	5.000e-02	4.790e-02	5.283e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.043e-02	1.120e-01	1.005e-01	1.208e-01	1.195e-01	1.148e-01	1.324e-01	1.034e-01	7.350e-02	1.232e-01	5.882e-03	4.828e-03	6.757e-03	4.095e-02	3.823e-02	4.345e-02	5.902e-02	5.646e-02	6.311e-02	5.947e-02	5.573e-02	6.719e-02	4.715e-02	4.464e-02	4.985e-02
3.300e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.352e-02	8.585e-02	1.061e-01	1.018e-01	1.152e-01	1.193e-01	1.139e-01	1.260e-01	1.101e-01	8.359e-02	1.221e-01	5.882e-03	4.828e-03	7.515e-03	3.882e-02	3.606e-02	4.177e-02	5.860e-02	5.275e-02	6.588e-02	6.312e-02	5.510e-02	6.797e-02	5.028e-02	4.786e-02	5.286e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.043e-02	1.120e-01	1.018e-01	1.208e-01	1.190e-01	1.164e-01	1.324e-01	1.044e-01	7.350e-02	1.232e-01	5.882e-03	4.828e-03	6.757e-03	4.071e-02	3.785e-02	4.331e-02	5.923e-02	5.588e-02	6.285e-02	6.114e-02	5.622e-02	6.740e-02	4.654e-02	4.464e-02	5.009e-02
3.400e+03	0.000e+00	0.000e+00	0.000e+00	7.523e-02	7.352e-02	8.585e-02	1.061e-01	1.018e-01	1.152e-01	1.191e-01	1.145e-01	1.262e-01	1.121e-01	8.359e-02	1.221e-01	5.882e-03	4.828e-03	7.515e-03	3.886e-02	3.565e-02	4.120e-02	5.776e-02	5.268e-02	6.624e-02	6.252e-02	5.466e-02	6.604e-02	5.002e-02	4.723e-02	5.291e-02	0.000e+00	0.000e+00	0.000e+00	7.818e-02	7.427e-02	8.043e-02	1.133e-01	1.021e-01	1.215e-01	1.195e-01	1.164e-01	1.324e-01	1.044e-01	7.270e-02	1.231e-01	5.882e-03	4.828e-03	6.757e-03	4.109e-02	3.824e-02	4.336e-02	6.020e-02	5.485e-02	6.365e-02	6.110e-02	5.596e-02	6.640e-02	4.670e-02	4.496e-02	4.968e-02
3.500e+03	0.000e+00	0.000e+00	0.000e+00	7.537e-02	7.307e-02	8.602e-02	1.061e-01	1.018e-01	1.144e-01	1.201e-01	1.145e-01	1.260e-01	1.140e-01	8.870e-02	1.255e-01	5.882e-03	4.828e-03	7.515e-03	3.913e-02	3.662e-02	4.140e-02	5.751e-02	5.343e-02	6.537e-02	6.235e-02	5.632e-02	6.633e-02	4.987e-02	4.691e-02	5.321e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.428e-02	8.143e-02	1.133e-01	1.025e-01	1.211e-01	1.239e-01	1.170e-01	1.368e-01	1.044e-01	7.270e-02	1.236e-01	4.828e-03	4.828e-03	6.757e-03	4.114e-02	3.823e-02	4.326e-02	5.934e-02	5.503e-02	6.319e-02	6.097e-02	5.541e-02	6.568e-02	4.703e-02	4.496e-02	5.017e-02
3.600e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.396e-02	8.602e-02	1.072e-01	1.018e-01	1.162e-01	1.201e-01	1.145e-01	1.262e-01	1.170e-01	8.870e-02	1.281e-01	5.882e-03	4.828e-03	7.515e-03	3.855e-02	3.571e-02	4.056e-02	5.768e-02	5.317e-02	6.508e-02	6.235e-02	5.645e-02	6.627e-02	4.970e-02	4.662e-02	5.261e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.294e-02	1.133e-01	1.025e-01	1.211e-01	1.239e-01	1.170e-01	1.440e-01	1.044e-01	7.270e-02	1.231e-01	4.828e-03	4.828e-03	5.882e-03	4.092e-02	3.773e-02	4.291e-02	5.907e-02	5.547e-02	6.366e-02	6.115e-02	5.570e-02	6.488e-02	4.684e-02	4.496e-02	5.013e-02
3.700e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.396e-02	8.602e-02	1.094e-01	1.018e-01	1.171e-01	1.201e-01	1.145e-01	1.262e-01	1.162e-01	8.870e-02	1.291e-01	5.882e-03	4.828e-03	7.515e-03	3.858e-02	3.596e-02	4.080e-02	5.813e-02	5.402e-02	6.496e-02	6.190e-02	5.647e-02	6.555e-02	5.097e-02	4.693e-02	5.342e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.294e-02	1.133e-01	1.029e-01	1.215e-01	1.239e-01	1.170e-01	1.440e-01	1.063e-01	7.270e-02	1.231e-01	5.882e-03	4.828e-03	5.882e-03	4.095e-02	3.742e-02	4.309e-02	5.920e-02	5.634e-02	6.277e-02	6.010e-02	5.587e-02	6.549e-02	4.787e-02	4.519e-02	5.033e-02
3.800e+03	0.000e+00	0.000e+00	0.000e+00	7.563e-02	7.396e-02	8.602e-02	1.082e-01	1.017e-01	1.171e-01	1.190e-01	1.136e-01	1.262e-01	1.170e-01	8.870e-02	1.266e-01	5.882e-03	4.828e-03	7.515e-03	3.848e-02	3.630e-02	4.052e-02	5.819e-02	5.515e-02	6.488e-02	6.122e-02	5.583e-02	6.711e-02	4.985e-02	4.775e-02	5.342e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.353e-02	1.133e-01	1.033e-01	1.215e-01	1.236e-01	1.174e-01	1.477e-01	1.144e-01	7.428e-02	1.237e-01	5.882e-03	4.828e-03	5.882e-03	4.114e-02	3.820e-02	4.376e-02	5.880e-02	5.664e-02	6.289e-02	6.061e-02	5.543e-02	6.624e-02	4.720e-02	4.558e-02	5.131e-02
3.900e+03	0.000e+00	0.000e+00	0.000e+00	7.597e-02	7.418e-02	8.602e-02	1.083e-01	1.018e-01	1.171e-01	1.190e-01	1.136e-01	1.262e-01	1.172e-01	8.870e-02	1.266e-01	6.757e-03	4.828e-03	7.515e-03	3.866e-02	3.666e-02	4.074e-02	5.839e-02	5.432e-02	6.468e-02	6.111e-02	5.583e-02	6.691e-02	5.031e-02	4.784e-02	5.322e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.353e-02	1.133e-01	1.034e-01	1.215e-01	1.239e-01	1.179e-01	1.407e-01	1.144e-01	8.043e-02	1.237e-01	5.882e-03	4.828e-03	5.882e-03	4.157e-02	3.810e-02	4.400e-02	5.906e-02	5.656e-02	6.288e-02	6.041e-02	5.571e-02	6.724e-02	4.714e-02	4.483e-02	5.112e-02
4.000e+03	0.000e+00	0.000e+00	0.000e+00	7.597e-02	7.418e-02	8.602e-02	1.078e-01	1.018e-01	1.171e-01	1.217e-01	1.136e-01	1.278e-01	1.172e-01	8.870e-02	1.272e-01	6.757e-03	4.828e-03	7.515e-03	3.933e-02	3.666e-02	4.100e-02	5.915e-02	5.373e-02	6.486e-02	6.111e-02	5.579e-02	6.680e-02	5.044e-02	4.735e-02	5.353e-02	0.000e+00	0.000e+00	0.000e+00	7.833e-02	7.427e-02	8.353e-02	1.133e-01	1.040e-01	1.215e-01	1.239e-01	1.179e-01	1.407e-01	1.144e-01	8.043e-02	1.251e-01	5.882e-03	3.431e-03	5.882e-03	4.181e-02	3.824e-02	4.293e-02	5.880e-02	5.727e-02	6.286e-02	6.098e-02	5.746e-02	6.699e-02	4.713e-02	4.483e-02	5.135e-02
4.100e+03	0.000e+00	0.000e+00	0.000e+00	7.930e-02	7.396e-02	8.602e-02	1.082e-01	1.026e-01	1.171e-01	1.233e-01	1.143e-01	1.278e-01	1.185e-01	9.064e-02	1.266e-01	5.882e-03	4.828e-03	7.515e-03	3.934e-02	3.629e-02	4.105e-02	6.017e-02	5.418e-02	6.454e-02	6.131e-02	5.590e-02	6.679e-02	5.083e-02	4.798e-02	5.312e-02	0.000e+00	0.000e+00	0.000e+00	7.843e-02	7.427e-02	8.353e-02	1.133e-01	1.040e-01	1.215e-01	1.236e-01	1.179e-01	1.425e-01	1.144e-01	7.930e-02	1.245e-01	5.882e-03	4.828e-03	6.757e-03	4.089e-02	3.794e-02	4.297e-02	5.880e-02	5.791e-02	6.281e-02	6.098e-02	5.746e-02	6.706e-02	4.704e-02	4.488e-02	5.144e-02
4.200e+03	0.000e+00	0.000e+00	0.000e+00	7.930e-02	7.377e-02	8.602e-02	1.082e-01	1.032e-01	1.171e-01	1.233e-01	1.144e-01	1.278e-01	1.185e-01	1.014e-01	1.266e-01	5.882e-03	4.828e-03	8.189e-03	3.927e-02	3.625e-02	4.037e-02	5.923e-02	5.388e-02	6.440e-02	6.098e-02	5.549e-02	6.675e-02	5.019e-02	4.834e-02	5.244e-02	0.000e+00	0.000e+00	0.000e+00	7.843e-02	7.427e-02	8.353e-02	1.133e-01	1.040e-01	1.215e-01	1.236e-01	1.179e-01	1.502e-01	1.181e-01	8.020e-02	1.269e-01	5.882e-03	4.828e-03	6.757e-03	4.068e-02	3.785e-02	4.271e-02	5.930e-02	5.791e-02	6.356e-02	6.120e-02	5.697e-02	6.706e-02	4.704e-02	4.488e-02	5.144e-02
4.300e+03	0.000e+00	0.000e+00	0.000e+00	7.930e-02	7.377e-02	8.602e-02	1.090e-01	1.032e-01	1.190e-01	1.233e-01	1.148e-01	1.278e-01	1.189e-01	1.030e-01	1.319e-01	5.882e-03	4.828e-03	8.189e-03	3.911e-02	3.665e-02	4.037e-02	5.885e-02	5.388e-02	6.440e-02	6.039e-02	5.578e-02	6.799e-02	5.060e-02	4.765e-02	5.268e-02	0.000e+00	0.000e+00	0.000e+00	7.843e-02	7.427e-02	8.369e-02	1.152e-01	1.040e-01	1.238e-01	1.236e-01	1.191e-01	1.502e-01	1.181e-01	8.246e-02	1.245e-01	5.882e-03	4.828e-03	6.757e-03	4.112e-02	3.767e-02	4.273e-02	5.902e-02	5.768e-02	6.356e-02	6.109e-02	5.800e-02	6.713e-02	4.670e-02	4.451e-02	5.232e-02
4.400e+03	0.000e+00	0.000e+00	0.000e+00	7.930e-02	7.377e-02	8.602e-02	1.094e-01	1.032e-01	1.190e-01	1.233e-01	1.179e-01	1.309e-01	1.189e-01	1.069e-01	1.319e-01	5.882e-03	3.431e-03	8.189e-03	3.920e-02	3.662e-02	4.070e-02	5.943e-02	5.397e-02	6.423e-02	6.059e-02	5.578e-02	6.795e-02	5.075e-02	4.840e-02	5.259e-02	0.000e+00	0.000e+00	0.000e+00	7.843e-02	7.427e-02	8.353e-02	1.135e-01	1.040e-01	1.238e-01	1.236e-01	1.191e-01	1.514e-01	1.181e-01	8.246e-02	1.245e-01	5.882e-03	4.828e-03	6.757e-03	4.143e-02	3.694e-02	4.338e-02	5.890e-02	5.731e-02	6.449e-02	6.098e-02	5.717e-02	6.544e-02	4.697e-02	4.462e-02	5.142e-02
4.500e+03	0.000e+00	0.000e+00	0.000e+00	7.930e-02	7.377e-02	8.493e-02	1.095e-01	1.032e-01	1.190e-01	1.238e-01	1.173e-01	1.309e-01	1.183e-01	1.073e-01	1.319e-01	5.882e-03	3.431e-03	7.515e-03	3.935e-02	3.560e-02	4.071e-02	5.923e-02	5.353e-02	6.419e-02	6.073e-02	5.632e-02	6.780e-02	5.055e-02	4.840e-02	5.313e-02	0.000e+00	0.000e+00	0.000e+00	7.843e-02	7.427e-02	8.353e-02	1.135e-01	1.022e-01	1.238e-01	1.236e-01	1.203e-01	1.514e-01	1.181e-01	8.294e-02	1.245e-01	5.882e-03	3.431e-03	6.757e-03	4.164e-02	3.698e-02	4.383e-02	6.044e-02	5.782e-02	6.449e-02	6.142e-02	5.652e-02	6.511e-02	4.652e-02	4.482e-02	5.204e-02
4.600e+03	0.000e+00	0.000e+00	0.000e+00	7.930e-02	7.377e-02	8.493e-02	1.109e-01	1.033e-01	1.207e-01	1.238e-01	1.173e-01	1.310e-01	1.189e-01	1.064e-01	1.317e-01	5.882e-03	3.431e-03	7.515e-03	3.927e-02	3.553e-02	4.056e-02	5.923e-02	5.419e-02	6.429e-02	6.028e-02	5.666e-02	6.744e-02	5.051e-02	4.886e-02	5.320e-02	0.000e+00	0.000e+00	0.000e+00	7.843e-02	7.427e-02	8.318e-02	1.132e-01	1.022e-01	1.238e-01	1.236e-01	1.203e-01	1.514e-01	1.181e-01	8.447e-02	1.245e-01	4.828e-03	3.431e-03	6.757e-03	4.153e-02	3.694e-02	4.349e-02	6.065e-02	5.797e-02	6.449e-02	6.108e-02	5.682e-02	6.552e-02	4.586e-02	4.443e-02	5.149e-02
