n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.cross.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.cross.epistasis.avg.max
2.960e+04	3.556e-01	3.556e-01	3.556e-01	3.200e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.766e-01	2.134e-01	1.920e-01	2.466e-01	4.324e-01	3.912e-01	4.552e-01	4.324e-01	3.897e-01	4.694e-01	3.286e-01	3.072e-01	3.613e-01	2.404e-01	1.920e-01	2.788e-01	1.337e-01	1.081e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.995e-01	2.298e-01	2.045e-01	2.471e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.310e-01	4.623e-01	4.324e-01	4.253e-01	4.438e-01	3.229e-01	3.044e-01	3.400e-01	2.162e-01	1.977e-01	2.276e-01	1.038e-01	9.246e-02	1.209e-01
2.970e+04	3.556e-01	3.556e-01	3.556e-01	3.200e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.766e-01	2.134e-01	1.964e-01	2.466e-01	4.324e-01	3.912e-01	4.552e-01	4.310e-01	3.912e-01	4.694e-01	3.286e-01	3.087e-01	3.627e-01	2.418e-01	1.920e-01	2.788e-01	1.337e-01	1.053e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.471e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.253e-01	4.438e-01	3.243e-01	3.044e-01	3.385e-01	2.162e-01	1.977e-01	2.276e-01	1.038e-01	9.246e-02	1.209e-01
2.980e+04	3.556e-01	3.556e-01	3.556e-01	3.200e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.766e-01	2.134e-01	1.964e-01	2.466e-01	4.324e-01	3.912e-01	4.552e-01	4.310e-01	3.912e-01	4.694e-01	3.286e-01	3.087e-01	3.613e-01	2.418e-01	1.920e-01	2.788e-01	1.337e-01	1.053e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.471e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.310e-01	4.623e-01	4.338e-01	4.253e-01	4.424e-01	3.243e-01	3.044e-01	3.371e-01	2.162e-01	1.977e-01	2.262e-01	1.038e-01	9.246e-02	1.209e-01
2.990e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.766e-01	2.134e-01	1.964e-01	2.466e-01	4.324e-01	3.912e-01	4.552e-01	4.310e-01	3.897e-01	4.694e-01	3.286e-01	3.087e-01	3.613e-01	2.418e-01	1.920e-01	2.788e-01	1.351e-01	1.053e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.489e-01	2.096e-01	1.778e-01	2.223e-01	4.481e-01	4.310e-01	4.623e-01	4.338e-01	4.253e-01	4.424e-01	3.243e-01	3.044e-01	3.371e-01	2.162e-01	1.991e-01	2.247e-01	1.038e-01	9.246e-02	1.195e-01
3.000e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.766e-01	2.205e-01	1.964e-01	2.466e-01	4.324e-01	3.897e-01	4.552e-01	4.324e-01	3.897e-01	4.680e-01	3.272e-01	3.058e-01	3.613e-01	2.447e-01	1.920e-01	2.788e-01	1.351e-01	1.053e-01	1.750e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.489e-01	2.096e-01	1.778e-01	2.223e-01	4.481e-01	4.310e-01	4.623e-01	4.338e-01	4.239e-01	4.438e-01	3.229e-01	3.044e-01	3.371e-01	2.162e-01	1.991e-01	2.247e-01	1.038e-01	9.103e-02	1.195e-01
3.010e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.969e-01	2.471e-01	4.310e-01	3.897e-01	4.552e-01	4.324e-01	3.897e-01	4.666e-01	3.272e-01	3.058e-01	3.613e-01	2.447e-01	1.920e-01	2.774e-01	1.351e-01	1.081e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.489e-01	2.096e-01	1.778e-01	2.223e-01	4.481e-01	4.310e-01	4.623e-01	4.338e-01	4.239e-01	4.438e-01	3.229e-01	3.044e-01	3.371e-01	2.176e-01	1.991e-01	2.262e-01	1.038e-01	9.103e-02	1.195e-01
3.020e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.144e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.897e-01	4.538e-01	4.324e-01	3.897e-01	4.666e-01	3.272e-01	3.058e-01	3.613e-01	2.461e-01	1.920e-01	2.759e-01	1.323e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.239e-01	4.438e-01	3.243e-01	3.044e-01	3.371e-01	2.162e-01	1.977e-01	2.262e-01	1.024e-01	9.103e-02	1.195e-01
3.030e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.897e-01	4.538e-01	4.324e-01	3.897e-01	4.666e-01	3.272e-01	3.030e-01	3.613e-01	2.461e-01	1.920e-01	2.759e-01	1.351e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.310e-01	4.623e-01	4.338e-01	4.239e-01	4.438e-01	3.243e-01	3.044e-01	3.385e-01	2.176e-01	1.991e-01	2.276e-01	1.038e-01	9.103e-02	1.195e-01
3.040e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.912e-01	4.538e-01	4.310e-01	3.883e-01	4.666e-01	3.272e-01	3.030e-01	3.627e-01	2.461e-01	1.920e-01	2.759e-01	1.351e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.963e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.338e-01	4.623e-01	4.353e-01	4.239e-01	4.438e-01	3.243e-01	3.030e-01	3.385e-01	2.205e-01	1.977e-01	2.276e-01	1.038e-01	9.103e-02	1.195e-01
3.050e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.912e-01	4.538e-01	4.310e-01	3.883e-01	4.651e-01	3.300e-01	3.030e-01	3.627e-01	2.461e-01	1.920e-01	2.759e-01	1.351e-01	1.067e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.845e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.778e-01	2.223e-01	4.481e-01	4.338e-01	4.623e-01	4.338e-01	4.239e-01	4.438e-01	3.243e-01	3.030e-01	3.385e-01	2.205e-01	1.977e-01	2.276e-01	1.038e-01	9.103e-02	1.181e-01
3.060e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.897e-01	4.552e-01	4.310e-01	3.883e-01	4.651e-01	3.286e-01	3.030e-01	3.627e-01	2.461e-01	1.920e-01	2.759e-01	1.351e-01	1.067e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.845e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.778e-01	2.276e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.225e-01	4.438e-01	3.257e-01	3.030e-01	3.385e-01	2.205e-01	1.977e-01	2.276e-01	1.038e-01	9.103e-02	1.181e-01
3.070e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.912e-01	4.552e-01	4.310e-01	3.883e-01	4.637e-01	3.286e-01	3.044e-01	3.627e-01	2.461e-01	1.906e-01	2.759e-01	1.351e-01	1.067e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.909e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.778e-01	2.276e-01	4.466e-01	4.324e-01	4.623e-01	4.338e-01	4.239e-01	4.438e-01	3.257e-01	3.016e-01	3.414e-01	2.205e-01	1.991e-01	2.304e-01	1.010e-01	9.103e-02	1.166e-01
3.080e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.920e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.912e-01	4.566e-01	4.310e-01	3.883e-01	4.637e-01	3.286e-01	3.058e-01	3.627e-01	2.447e-01	1.920e-01	2.759e-01	1.337e-01	1.067e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.909e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.841e-01	2.276e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.225e-01	4.438e-01	3.229e-01	3.016e-01	3.414e-01	2.205e-01	1.991e-01	2.304e-01	1.010e-01	9.103e-02	1.166e-01
3.090e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.883e-01	4.651e-01	3.300e-01	3.044e-01	3.627e-01	2.447e-01	1.920e-01	2.759e-01	1.337e-01	1.067e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.783e-01	2.489e-01	2.909e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.841e-01	2.276e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.225e-01	4.452e-01	3.229e-01	3.030e-01	3.414e-01	2.205e-01	2.006e-01	2.290e-01	1.010e-01	9.103e-02	1.166e-01
3.100e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.883e-01	4.651e-01	3.300e-01	3.044e-01	3.627e-01	2.447e-01	1.920e-01	2.759e-01	1.337e-01	1.053e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.909e-01	2.298e-01	2.045e-01	2.489e-01	2.045e-01	1.841e-01	2.276e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.239e-01	4.452e-01	3.229e-01	3.016e-01	3.414e-01	2.205e-01	1.991e-01	2.290e-01	1.038e-01	9.103e-02	1.166e-01
3.110e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.869e-01	4.651e-01	3.300e-01	3.044e-01	3.627e-01	2.432e-01	1.920e-01	2.759e-01	1.337e-01	1.053e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.909e-01	2.298e-01	2.045e-01	2.489e-01	2.103e-01	1.841e-01	2.276e-01	4.481e-01	4.310e-01	4.623e-01	4.338e-01	4.225e-01	4.452e-01	3.229e-01	3.016e-01	3.414e-01	2.191e-01	1.991e-01	2.290e-01	1.038e-01	9.103e-02	1.166e-01
3.120e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	1.976e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.869e-01	4.637e-01	3.300e-01	3.058e-01	3.627e-01	2.432e-01	1.920e-01	2.731e-01	1.337e-01	1.053e-01	1.735e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.916e-01	2.298e-01	2.045e-01	2.489e-01	2.103e-01	1.841e-01	2.276e-01	4.481e-01	4.324e-01	4.623e-01	4.338e-01	4.225e-01	4.452e-01	3.229e-01	3.016e-01	3.414e-01	2.191e-01	1.977e-01	2.290e-01	1.010e-01	9.103e-02	1.181e-01
3.130e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.116e-01	2.489e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.912e-01	4.637e-01	3.300e-01	3.058e-01	3.627e-01	2.432e-01	1.906e-01	2.731e-01	1.351e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.324e-01	4.623e-01	4.353e-01	4.225e-01	4.452e-01	3.229e-01	3.016e-01	3.414e-01	2.191e-01	1.963e-01	2.290e-01	1.024e-01	9.246e-02	1.181e-01
3.140e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.116e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.912e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.432e-01	1.934e-01	2.731e-01	1.366e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.324e-01	4.623e-01	4.353e-01	4.225e-01	4.452e-01	3.215e-01	3.016e-01	3.385e-01	2.191e-01	1.963e-01	2.290e-01	1.024e-01	9.246e-02	1.181e-01
3.150e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.144e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.310e-01	3.883e-01	4.566e-01	4.310e-01	3.912e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.432e-01	1.934e-01	2.731e-01	1.380e-01	1.081e-01	1.707e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.324e-01	4.623e-01	4.353e-01	4.225e-01	4.452e-01	3.215e-01	3.016e-01	3.385e-01	2.191e-01	1.949e-01	2.290e-01	1.024e-01	9.246e-02	1.181e-01
3.160e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.144e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.296e-01	3.883e-01	4.566e-01	4.310e-01	3.912e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.432e-01	1.934e-01	2.731e-01	1.380e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.324e-01	4.637e-01	4.353e-01	4.225e-01	4.466e-01	3.215e-01	3.016e-01	3.371e-01	2.191e-01	1.977e-01	2.304e-01	1.024e-01	9.246e-02	1.181e-01
3.170e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.703e-01	3.161e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.296e-01	3.883e-01	4.566e-01	4.310e-01	3.912e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.432e-01	1.934e-01	2.717e-01	1.380e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	3.082e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.324e-01	4.637e-01	4.367e-01	4.225e-01	4.466e-01	3.215e-01	3.016e-01	3.371e-01	2.191e-01	1.977e-01	2.304e-01	1.024e-01	9.246e-02	1.181e-01
3.180e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.770e-01	3.161e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.296e-01	3.883e-01	4.566e-01	4.310e-01	3.883e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.447e-01	1.934e-01	2.717e-01	1.380e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.353e-01	4.637e-01	4.367e-01	4.225e-01	4.466e-01	3.229e-01	3.016e-01	3.371e-01	2.191e-01	1.977e-01	2.304e-01	1.024e-01	9.246e-02	1.152e-01
3.190e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.770e-01	3.161e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.296e-01	3.883e-01	4.566e-01	4.324e-01	3.883e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.461e-01	1.934e-01	2.717e-01	1.394e-01	1.081e-01	1.721e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.845e-01	3.233e-01	2.774e-01	2.489e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.338e-01	4.637e-01	4.367e-01	4.225e-01	4.466e-01	3.243e-01	3.016e-01	3.371e-01	2.176e-01	1.977e-01	2.304e-01	1.024e-01	9.388e-02	1.152e-01
3.200e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.940e-01	3.378e-01	2.845e-01	2.770e-01	3.161e-01	2.540e-01	2.134e-01	2.770e-01	2.205e-01	2.045e-01	2.471e-01	4.296e-01	3.883e-01	4.566e-01	4.324e-01	3.883e-01	4.637e-01	3.300e-01	3.072e-01	3.613e-01	2.447e-01	1.934e-01	2.717e-01	1.394e-01	1.081e-01	1.678e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.845e-01	3.233e-01	2.774e-01	2.536e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.338e-01	4.637e-01	4.367e-01	4.225e-01	4.466e-01	3.243e-01	3.016e-01	3.371e-01	2.191e-01	1.977e-01	2.304e-01	1.024e-01	9.388e-02	1.152e-01
3.210e+04	3.556e-01	3.556e-01	3.556e-01	3.233e-01	2.963e-01	3.378e-01	2.845e-01	2.770e-01	3.161e-01	2.540e-01	2.134e-01	2.766e-01	2.205e-01	2.045e-01	2.471e-01	4.296e-01	3.883e-01	4.566e-01	4.324e-01	3.883e-01	4.637e-01	3.300e-01	3.087e-01	3.613e-01	2.447e-01	1.949e-01	2.717e-01	1.394e-01	1.081e-01	1.678e-01	3.556e-01	3.556e-01	3.556e-01	2.974e-01	2.845e-01	3.233e-01	2.783e-01	2.536e-01	2.974e-01	2.298e-01	2.045e-01	2.510e-01	2.103e-01	1.841e-01	2.311e-01	4.481e-01	4.338e-01	4.637e-01	4.367e-01	4.225e-01	4.466e-01	3.243e-01	3.016e-01	3.414e-01	2.176e-01	1.977e-01	2.304e-01	1.024e-01	9.388e-02	1.152e-01
