n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max
1.110e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.040e-02	7.838e-02	1.026e-01	8.778e-02	1.134e-01	1.284e-01	1.087e-01	1.447e-01	1.327e-01	1.189e-01	1.501e-01	3.015e-03	0.000e+00	4.242e-03	3.255e-02	2.777e-02	3.669e-02	5.305e-02	4.741e-02	6.672e-02	5.936e-02	5.054e-02	6.825e-02	5.641e-02	5.089e-02	6.308e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.013e-02	1.173e-01	1.033e-01	1.295e-01	1.180e-01	1.054e-01	1.440e-01	1.283e-01	1.159e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.360e-02	3.260e-02	3.557e-02	5.408e-02	5.091e-02	5.746e-02	5.986e-02	5.445e-02	6.249e-02	4.753e-02	4.350e-02	5.112e-02
1.120e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.040e-02	7.838e-02	1.026e-01	8.778e-02	1.134e-01	1.299e-01	1.087e-01	1.447e-01	1.327e-01	1.189e-01	1.501e-01	3.015e-03	0.000e+00	4.242e-03	3.244e-02	2.777e-02	3.646e-02	5.351e-02	4.739e-02	6.711e-02	5.967e-02	5.054e-02	6.919e-02	5.615e-02	5.108e-02	6.308e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.013e-02	1.178e-01	1.033e-01	1.295e-01	1.180e-01	1.054e-01	1.440e-01	1.283e-01	1.159e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.372e-02	3.237e-02	3.541e-02	5.412e-02	5.098e-02	5.808e-02	5.930e-02	5.479e-02	6.244e-02	4.824e-02	4.339e-02	5.092e-02
1.130e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.201e-02	7.838e-02	1.026e-01	8.778e-02	1.134e-01	1.299e-01	1.087e-01	1.455e-01	1.327e-01	1.198e-01	1.501e-01	3.015e-03	0.000e+00	4.242e-03	3.244e-02	2.754e-02	3.671e-02	5.334e-02	4.873e-02	6.722e-02	5.967e-02	5.054e-02	6.919e-02	5.648e-02	5.047e-02	6.364e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.178e-01	1.033e-01	1.295e-01	1.180e-01	1.054e-01	1.440e-01	1.280e-01	1.159e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.357e-02	3.232e-02	3.526e-02	5.412e-02	5.101e-02	5.811e-02	5.930e-02	5.488e-02	6.190e-02	4.824e-02	4.339e-02	5.112e-02
1.140e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.201e-02	7.838e-02	1.026e-01	8.778e-02	1.134e-01	1.299e-01	1.087e-01	1.456e-01	1.327e-01	1.198e-01	1.501e-01	3.015e-03	0.000e+00	4.242e-03	3.218e-02	2.754e-02	3.652e-02	5.340e-02	4.812e-02	6.722e-02	5.958e-02	5.036e-02	6.807e-02	5.648e-02	5.036e-02	6.363e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.178e-01	1.033e-01	1.295e-01	1.180e-01	1.054e-01	1.440e-01	1.280e-01	1.159e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.343e-02	3.189e-02	3.521e-02	5.382e-02	5.148e-02	5.814e-02	5.862e-02	5.442e-02	6.211e-02	4.824e-02	4.359e-02	5.072e-02
1.150e+04	0.000e+00	0.000e+00	0.000e+00	6.790e-02	6.103e-02	7.838e-02	1.026e-01	8.696e-02	1.134e-01	1.299e-01	1.087e-01	1.456e-01	1.327e-01	1.198e-01	1.501e-01	3.015e-03	0.000e+00	4.242e-03	3.218e-02	2.775e-02	3.652e-02	5.353e-02	4.837e-02	6.777e-02	6.002e-02	4.930e-02	6.823e-02	5.560e-02	5.141e-02	6.308e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.178e-01	1.033e-01	1.295e-01	1.180e-01	1.054e-01	1.440e-01	1.280e-01	1.159e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.399e-02	3.189e-02	3.573e-02	5.373e-02	5.125e-02	5.774e-02	5.813e-02	5.442e-02	6.216e-02	4.824e-02	4.358e-02	5.068e-02
1.160e+04	0.000e+00	0.000e+00	0.000e+00	6.790e-02	6.103e-02	7.838e-02	1.026e-01	8.696e-02	1.134e-01	1.299e-01	1.087e-01	1.476e-01	1.327e-01	1.198e-01	1.541e-01	3.015e-03	0.000e+00	4.242e-03	3.248e-02	2.777e-02	3.658e-02	5.337e-02	4.845e-02	6.832e-02	5.796e-02	4.930e-02	6.879e-02	5.593e-02	5.105e-02	6.308e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.178e-01	1.033e-01	1.310e-01	1.211e-01	1.054e-01	1.424e-01	1.280e-01	1.159e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.357e-02	3.176e-02	3.530e-02	5.373e-02	5.134e-02	5.783e-02	5.808e-02	5.442e-02	6.162e-02	4.824e-02	4.358e-02	5.072e-02
1.170e+04	0.000e+00	0.000e+00	0.000e+00	6.790e-02	6.103e-02	7.838e-02	1.026e-01	8.696e-02	1.134e-01	1.299e-01	1.087e-01	1.475e-01	1.327e-01	1.198e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.245e-02	2.733e-02	3.664e-02	5.361e-02	4.704e-02	6.828e-02	5.890e-02	4.930e-02	6.879e-02	5.640e-02	5.141e-02	6.304e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.178e-01	1.033e-01	1.310e-01	1.226e-01	1.054e-01	1.408e-01	1.280e-01	1.166e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.370e-02	3.176e-02	3.530e-02	5.474e-02	5.149e-02	5.798e-02	5.772e-02	5.437e-02	6.162e-02	4.824e-02	4.335e-02	5.062e-02
1.180e+04	0.000e+00	0.000e+00	0.000e+00	6.790e-02	6.103e-02	7.838e-02	1.026e-01	8.696e-02	1.207e-01	1.299e-01	1.087e-01	1.475e-01	1.327e-01	1.203e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.242e-02	2.723e-02	3.696e-02	5.361e-02	4.702e-02	6.776e-02	5.852e-02	4.958e-02	6.846e-02	5.758e-02	5.167e-02	6.289e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.178e-01	1.027e-01	1.310e-01	1.226e-01	1.054e-01	1.408e-01	1.359e-01	1.167e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.370e-02	3.176e-02	3.536e-02	5.474e-02	5.043e-02	5.824e-02	5.849e-02	5.412e-02	6.194e-02	4.834e-02	4.335e-02	5.024e-02
1.190e+04	0.000e+00	0.000e+00	0.000e+00	6.790e-02	6.103e-02	7.838e-02	1.026e-01	8.696e-02	1.211e-01	1.308e-01	1.087e-01	1.475e-01	1.330e-01	1.247e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.199e-02	2.723e-02	3.639e-02	5.361e-02	4.702e-02	6.754e-02	5.852e-02	4.853e-02	6.810e-02	5.789e-02	5.167e-02	6.279e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.184e-01	1.027e-01	1.310e-01	1.226e-01	1.069e-01	1.408e-01	1.359e-01	1.167e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.387e-02	3.176e-02	3.550e-02	5.473e-02	5.043e-02	5.803e-02	5.789e-02	5.378e-02	6.185e-02	4.842e-02	4.355e-02	5.043e-02
1.200e+04	0.000e+00	0.000e+00	0.000e+00	6.790e-02	6.201e-02	7.884e-02	1.026e-01	8.696e-02	1.240e-01	1.308e-01	1.087e-01	1.475e-01	1.330e-01	1.247e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.164e-02	2.708e-02	3.639e-02	5.361e-02	4.702e-02	6.593e-02	5.823e-02	4.925e-02	6.810e-02	5.851e-02	5.172e-02	6.279e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.818e-02	7.226e-02	1.184e-01	1.027e-01	1.310e-01	1.226e-01	1.069e-01	1.408e-01	1.359e-01	1.167e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.370e-02	3.178e-02	3.536e-02	5.439e-02	5.097e-02	5.777e-02	5.795e-02	5.412e-02	6.146e-02	4.820e-02	4.321e-02	5.043e-02
1.210e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.201e-02	7.884e-02	1.026e-01	8.696e-02	1.240e-01	1.308e-01	1.087e-01	1.475e-01	1.334e-01	1.247e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.175e-02	2.723e-02	3.687e-02	5.361e-02	4.621e-02	6.593e-02	5.830e-02	4.959e-02	6.810e-02	5.836e-02	5.172e-02	6.260e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.831e-02	7.226e-02	1.184e-01	1.017e-01	1.310e-01	1.226e-01	1.069e-01	1.418e-01	1.359e-01	1.167e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.385e-02	3.135e-02	3.536e-02	5.439e-02	5.116e-02	5.777e-02	5.795e-02	5.412e-02	6.146e-02	4.820e-02	4.321e-02	5.061e-02
1.220e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.975e-02	1.063e-01	8.696e-02	1.240e-01	1.299e-01	1.087e-01	1.475e-01	1.334e-01	1.247e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.175e-02	2.711e-02	3.714e-02	5.331e-02	4.621e-02	6.570e-02	5.835e-02	4.959e-02	6.771e-02	5.888e-02	5.197e-02	6.260e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.184e-01	1.017e-01	1.310e-01	1.271e-01	1.069e-01	1.418e-01	1.359e-01	1.167e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.378e-02	3.135e-02	3.536e-02	5.484e-02	5.114e-02	5.803e-02	5.795e-02	5.412e-02	6.146e-02	4.820e-02	4.311e-02	5.060e-02
1.230e+04	0.000e+00	0.000e+00	0.000e+00	6.848e-02	6.209e-02	7.975e-02	1.063e-01	8.696e-02	1.240e-01	1.286e-01	1.087e-01	1.475e-01	1.336e-01	1.223e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.169e-02	2.723e-02	3.654e-02	5.331e-02	4.696e-02	6.452e-02	5.794e-02	4.977e-02	6.688e-02	5.911e-02	5.278e-02	6.240e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.184e-01	1.017e-01	1.310e-01	1.271e-01	1.069e-01	1.418e-01	1.359e-01	1.166e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.378e-02	3.135e-02	3.523e-02	5.478e-02	5.119e-02	5.803e-02	5.805e-02	5.513e-02	6.085e-02	4.738e-02	4.309e-02	5.007e-02
1.240e+04	0.000e+00	0.000e+00	0.000e+00	6.848e-02	6.209e-02	7.975e-02	1.063e-01	8.696e-02	1.240e-01	1.286e-01	1.087e-01	1.475e-01	1.336e-01	1.203e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.160e-02	2.723e-02	3.654e-02	5.412e-02	4.696e-02	6.469e-02	5.786e-02	5.032e-02	6.688e-02	5.940e-02	5.278e-02	6.318e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.184e-01	1.017e-01	1.310e-01	1.271e-01	1.069e-01	1.418e-01	1.359e-01	1.166e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.370e-02	3.209e-02	3.521e-02	5.445e-02	5.114e-02	5.803e-02	5.805e-02	5.516e-02	6.085e-02	4.779e-02	4.296e-02	5.007e-02
1.250e+04	0.000e+00	0.000e+00	0.000e+00	6.848e-02	6.209e-02	7.987e-02	1.063e-01	8.696e-02	1.250e-01	1.286e-01	1.087e-01	1.456e-01	1.336e-01	1.203e-01	1.512e-01	3.015e-03	0.000e+00	4.242e-03	3.160e-02	2.759e-02	3.647e-02	5.320e-02	4.696e-02	6.542e-02	5.776e-02	5.025e-02	6.658e-02	5.940e-02	5.211e-02	6.311e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.184e-01	1.017e-01	1.310e-01	1.271e-01	1.069e-01	1.418e-01	1.359e-01	1.166e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.357e-02	3.189e-02	3.515e-02	5.445e-02	5.114e-02	5.803e-02	5.764e-02	5.516e-02	6.107e-02	4.790e-02	4.255e-02	5.007e-02
1.260e+04	0.000e+00	0.000e+00	0.000e+00	6.848e-02	6.209e-02	7.987e-02	1.063e-01	8.696e-02	1.250e-01	1.286e-01	1.087e-01	1.443e-01	1.330e-01	1.203e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.169e-02	2.719e-02	3.647e-02	5.327e-02	4.696e-02	6.542e-02	5.758e-02	4.982e-02	6.640e-02	5.940e-02	5.122e-02	6.296e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.184e-01	1.017e-01	1.310e-01	1.271e-01	1.069e-01	1.418e-01	1.359e-01	1.189e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.364e-02	3.189e-02	3.525e-02	5.426e-02	5.114e-02	5.781e-02	5.709e-02	5.529e-02	6.109e-02	4.790e-02	4.275e-02	5.044e-02
1.270e+04	0.000e+00	0.000e+00	0.000e+00	6.848e-02	6.209e-02	7.987e-02	1.063e-01	9.091e-02	1.250e-01	1.286e-01	1.087e-01	1.443e-01	1.330e-01	1.203e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.169e-02	2.708e-02	3.659e-02	5.399e-02	4.709e-02	6.532e-02	5.835e-02	4.982e-02	6.650e-02	5.920e-02	5.278e-02	6.340e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.225e-01	1.017e-01	1.310e-01	1.255e-01	1.069e-01	1.418e-01	1.359e-01	1.189e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.387e-02	3.189e-02	3.534e-02	5.426e-02	5.097e-02	5.781e-02	5.686e-02	5.439e-02	6.118e-02	4.790e-02	4.275e-02	5.041e-02
1.280e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.987e-02	1.063e-01	9.161e-02	1.250e-01	1.286e-01	1.087e-01	1.454e-01	1.330e-01	1.203e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.161e-02	2.759e-02	3.647e-02	5.439e-02	4.772e-02	6.520e-02	5.789e-02	4.947e-02	6.695e-02	5.868e-02	5.271e-02	6.340e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.225e-01	1.017e-01	1.321e-01	1.255e-01	1.069e-01	1.418e-01	1.359e-01	1.189e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.387e-02	3.209e-02	3.508e-02	5.426e-02	5.097e-02	5.739e-02	5.675e-02	5.398e-02	6.118e-02	4.790e-02	4.339e-02	5.027e-02
1.290e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.987e-02	1.063e-01	9.161e-02	1.250e-01	1.302e-01	1.087e-01	1.454e-01	1.320e-01	1.203e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.140e-02	2.787e-02	3.647e-02	5.439e-02	4.772e-02	6.483e-02	5.818e-02	4.991e-02	6.695e-02	5.881e-02	5.278e-02	6.340e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.225e-01	1.017e-01	1.321e-01	1.255e-01	1.069e-01	1.446e-01	1.386e-01	1.189e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.399e-02	3.140e-02	3.508e-02	5.426e-02	5.114e-02	5.744e-02	5.675e-02	5.398e-02	6.131e-02	4.788e-02	4.339e-02	5.029e-02
1.300e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.987e-02	1.063e-01	9.161e-02	1.254e-01	1.322e-01	1.077e-01	1.454e-01	1.320e-01	1.210e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.134e-02	2.796e-02	3.638e-02	5.444e-02	4.747e-02	6.498e-02	5.832e-02	4.986e-02	6.765e-02	5.907e-02	5.379e-02	6.340e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.225e-01	1.017e-01	1.321e-01	1.287e-01	1.069e-01	1.446e-01	1.386e-01	1.189e-01	1.562e-01	3.015e-03	0.000e+00	5.169e-03	3.382e-02	3.209e-02	3.521e-02	5.426e-02	5.149e-02	5.766e-02	5.661e-02	5.412e-02	6.131e-02	4.643e-02	4.326e-02	5.029e-02
1.310e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.987e-02	1.063e-01	8.865e-02	1.254e-01	1.310e-01	1.077e-01	1.454e-01	1.320e-01	1.210e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.110e-02	2.796e-02	3.649e-02	5.453e-02	4.716e-02	6.498e-02	5.819e-02	5.066e-02	6.765e-02	5.906e-02	5.313e-02	6.435e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.225e-01	1.017e-01	1.310e-01	1.279e-01	1.077e-01	1.446e-01	1.386e-01	1.189e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.378e-02	3.228e-02	3.521e-02	5.425e-02	5.092e-02	5.786e-02	5.643e-02	5.412e-02	6.131e-02	4.643e-02	4.270e-02	5.050e-02
1.320e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.987e-02	1.063e-01	8.865e-02	1.254e-01	1.310e-01	1.077e-01	1.454e-01	1.320e-01	1.210e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.164e-02	2.796e-02	3.649e-02	5.505e-02	4.672e-02	6.498e-02	5.819e-02	5.083e-02	6.932e-02	5.906e-02	5.359e-02	6.419e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.226e-02	1.240e-01	1.017e-01	1.328e-01	1.279e-01	1.077e-01	1.447e-01	1.386e-01	1.189e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.350e-02	3.135e-02	3.547e-02	5.425e-02	5.083e-02	5.772e-02	5.643e-02	5.412e-02	6.162e-02	4.655e-02	4.339e-02	5.072e-02
1.330e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	7.987e-02	1.063e-01	8.865e-02	1.254e-01	1.310e-01	1.077e-01	1.454e-01	1.320e-01	1.225e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.185e-02	2.796e-02	3.638e-02	5.505e-02	4.669e-02	6.498e-02	5.773e-02	5.083e-02	7.113e-02	5.906e-02	5.359e-02	6.419e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.831e-02	7.226e-02	1.245e-01	1.017e-01	1.328e-01	1.279e-01	1.077e-01	1.446e-01	1.386e-01	1.189e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.333e-02	3.186e-02	3.547e-02	5.425e-02	5.083e-02	5.772e-02	5.643e-02	5.409e-02	6.124e-02	4.655e-02	4.339e-02	5.003e-02
1.340e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	8.050e-02	1.063e-01	8.865e-02	1.254e-01	1.310e-01	1.077e-01	1.454e-01	1.320e-01	1.225e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.209e-02	2.796e-02	3.669e-02	5.549e-02	4.682e-02	6.498e-02	5.770e-02	5.140e-02	7.084e-02	5.914e-02	5.359e-02	6.559e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.831e-02	7.226e-02	1.245e-01	1.017e-01	1.328e-01	1.279e-01	1.082e-01	1.446e-01	1.436e-01	1.176e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.332e-02	3.146e-02	3.520e-02	5.427e-02	5.083e-02	5.745e-02	5.612e-02	5.409e-02	6.092e-02	4.712e-02	4.339e-02	5.035e-02
1.350e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	8.050e-02	1.067e-01	8.865e-02	1.254e-01	1.310e-01	1.077e-01	1.454e-01	1.320e-01	1.241e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.174e-02	2.796e-02	3.669e-02	5.549e-02	4.681e-02	6.565e-02	5.771e-02	5.147e-02	7.084e-02	5.914e-02	5.329e-02	6.485e-02	0.000e+00	0.000e+00	1.312e-02	6.437e-02	5.831e-02	7.226e-02	1.245e-01	1.017e-01	1.328e-01	1.279e-01	1.082e-01	1.446e-01	1.436e-01	1.176e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.347e-02	3.186e-02	3.525e-02	5.403e-02	4.988e-02	5.727e-02	5.612e-02	5.325e-02	6.134e-02	4.762e-02	4.339e-02	5.073e-02
1.360e+04	0.000e+00	0.000e+00	0.000e+00	6.828e-02	6.209e-02	8.050e-02	1.067e-01	9.161e-02	1.254e-01	1.310e-01	1.077e-01	1.454e-01	1.322e-01	1.249e-01	1.538e-01	3.015e-03	0.000e+00	4.242e-03	3.174e-02	2.796e-02	3.669e-02	5.443e-02	4.632e-02	6.535e-02	5.773e-02	5.101e-02	7.084e-02	5.946e-02	5.323e-02	6.415e-02	0.000e+00	0.000e+00	1.312e-02	6.487e-02	5.831e-02	7.196e-02	1.245e-01	1.017e-01	1.328e-01	1.275e-01	1.082e-01	1.397e-01	1.436e-01	1.176e-01	1.557e-01	3.015e-03	0.000e+00	5.169e-03	3.310e-02	3.193e-02	3.525e-02	5.382e-02	4.960e-02	5.734e-02	5.632e-02	5.387e-02	6.122e-02	4.761e-02	4.323e-02	5.096e-02
