run.problem.name;run.solver.name;run.randomGenerator.seed;run.problem.simulation.arena;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→quality→behavior.quality→first.agent.velocity.x;best→genotype→size;best→genotype→first→size;best→genotype→second→size;best→body.epistasis;best→brain.epistasis;best→global.epistasis;best→cross.epistasis;all→each[body.epistasis]→avg;all→each[brain.epistasis]→avg;all→each[global.epistasis]→avg;all→each[cross.epistasis]→avg;all→each[body.epistasis]→sd;all→each[brain.epistasis]→sd;all→each[global.epistasis]→sd;all→each[cross.epistasis]→sd
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;32;3200;3200;1.16021e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.82857e-01;3.55952e-01;5.80000e-01;4.21190e-01;3.54242e-02;3.48913e-02;1.97116e-02;3.84942e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;33;3300;3300;1.17499e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.89762e-01;3.79286e-01;5.71548e-01;3.74048e-01;3.92178e-02;3.38824e-02;1.37287e-02;4.95209e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;33;3300;3300;1.19692e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.82143e-01;3.58571e-01;5.80357e-01;4.20000e-01;3.58529e-02;3.62374e-02;1.98045e-02;3.90534e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;34;3400;3400;1.21004e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.92143e-01;3.80238e-01;5.71786e-01;3.71190e-01;3.80141e-02;3.25512e-02;1.37246e-02;4.66685e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;34;3400;3400;1.23017e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.85238e-01;3.59524e-01;5.81310e-01;4.17857e-01;3.50542e-02;3.61873e-02;1.92736e-02;4.00361e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;35;3500;3500;1.24666e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.93333e-01;3.81190e-01;5.72024e-01;3.69524e-01;3.80178e-02;3.11341e-02;1.37163e-02;4.40933e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;35;3500;3500;1.26482e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.85476e-01;3.60476e-01;5.81190e-01;4.16429e-01;3.55863e-02;3.59547e-02;1.83951e-02;4.08935e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;36;3600;3600;1.28408e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.93810e-01;3.80476e-01;5.72619e-01;3.70952e-01;3.63312e-02;3.08570e-02;1.34160e-02;4.53232e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;36;3600;3600;1.30042e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.86190e-01;3.62143e-01;5.82024e-01;4.15714e-01;3.49246e-02;3.70840e-02;1.83577e-02;4.11595e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;37;3700;3700;1.31753e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.98571e-01;3.83571e-01;5.73452e-01;3.64762e-01;3.30978e-02;2.85506e-02;1.28279e-02;3.82260e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;37;3700;3700;1.33431e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.83810e-01;3.61190e-01;5.81310e-01;4.17619e-01;3.48759e-02;3.97063e-02;1.79801e-02;4.11595e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;38;3800;3800;1.35234e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.00476e-01;3.85476e-01;5.74524e-01;3.63095e-01;3.21878e-02;2.70833e-02;1.20961e-02;3.81510e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;38;3800;3800;1.37178e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.84048e-01;3.61190e-01;5.81071e-01;4.16905e-01;3.49368e-02;4.02733e-02;1.78726e-02;4.17170e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;39;3900;3900;1.38884e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.01429e-01;3.87381e-01;5.75238e-01;3.61667e-01;3.14105e-02;2.49387e-02;1.23580e-02;3.44531e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;39;3900;3900;1.40496e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.87857e-01;3.61429e-01;5.81667e-01;4.14048e-01;3.38891e-02;4.01782e-02;1.61502e-02;4.28433e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;40;4000;4000;1.42535e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.02857e-01;3.88333e-01;5.75595e-01;3.60000e-01;3.15294e-02;2.42097e-02;1.24147e-02;3.30395e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;40;4000;4000;1.44460e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.85952e-01;3.63333e-01;5.81429e-01;4.13571e-01;3.45517e-02;3.99291e-02;1.55875e-02;4.44996e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;41;4100;4100;1.46163e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.03571e-01;3.89762e-01;5.76071e-01;3.58810e-01;2.84472e-02;2.27515e-02;1.18923e-02;2.97867e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;41;4100;4100;1.47768e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.84762e-01;3.63571e-01;5.81310e-01;4.14286e-01;3.59074e-02;4.02451e-02;1.56179e-02;4.44161e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;42;4200;4200;1.49490e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.03810e-01;3.88095e-01;5.75714e-01;3.59524e-01;2.75451e-02;2.16915e-02;1.22011e-02;2.96426e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;42;4200;4200;1.51360e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.09524e-01;3.33333e-01;5.59524e-01;4.76190e-01;3.84286e-01;3.61667e-01;5.81905e-01;4.17857e-01;3.38430e-02;4.13347e-02;1.47042e-02;4.36923e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;43;4300;4300;1.53048e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.02857e-01;3.87619e-01;5.75357e-01;3.60238e-01;2.72887e-02;2.23556e-02;1.24921e-02;2.94806e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;43;4300;4300;1.55023e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;3.80952e-01;5.83333e-01;4.52381e-01;3.83333e-01;3.61429e-01;5.82024e-01;4.19286e-01;3.39233e-02;4.05993e-02;1.45701e-02;4.32384e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;44;4400;4400;1.56987e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.03333e-01;3.87857e-01;5.75595e-01;3.60000e-01;2.77297e-02;2.24101e-02;1.25283e-02;2.96005e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;44;4400;4400;1.58688e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;3.80952e-01;5.83333e-01;4.52381e-01;3.84048e-01;3.61905e-01;5.82619e-01;4.19286e-01;3.25860e-02;4.08248e-02;1.37622e-02;4.31071e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;45;4500;4500;1.60627e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.02857e-01;3.88333e-01;5.75476e-01;3.59762e-01;2.77010e-02;2.25110e-02;1.28461e-02;2.97181e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;45;4500;4500;1.62418e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.83095e-01;3.62381e-01;5.81905e-01;4.18333e-01;3.43543e-02;4.06272e-02;1.36027e-02;4.45760e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;46;4600;4600;1.64199e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.02857e-01;3.88810e-01;5.75476e-01;3.59286e-01;2.62294e-02;2.26015e-02;1.25108e-02;2.81909e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;46;4600;4600;1.66116e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.83571e-01;3.63810e-01;5.82262e-01;4.17143e-01;3.46500e-02;4.13875e-02;1.41956e-02;4.51101e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;47;4700;4700;1.67805e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.03333e-01;3.89286e-01;5.75238e-01;3.57857e-01;2.58243e-02;2.29302e-02;1.23580e-02;2.74492e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;47;4700;4700;1.69625e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.83810e-01;3.64762e-01;5.82381e-01;4.16190e-01;3.48759e-02;4.12228e-02;1.41542e-02;4.58579e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;48;4800;4800;1.71527e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.04048e-01;3.91667e-01;5.75595e-01;3.55476e-01;2.41535e-02;2.19190e-02;1.18301e-02;2.38702e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;48;4800;4800;1.73556e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.83333e-01;3.65000e-01;5.82262e-01;4.16190e-01;3.49116e-02;4.13841e-02;1.39946e-02;4.63497e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;49;4900;4900;1.75154e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.04286e-01;3.90952e-01;5.75238e-01;3.55238e-01;2.47390e-02;2.23810e-02;1.16496e-02;2.44393e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;49;4900;4900;1.76857e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.84048e-01;3.67381e-01;5.82262e-01;4.13095e-01;3.57389e-02;4.03014e-02;1.35834e-02;4.64591e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;50;5000;5000;1.78854e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.03095e-01;3.90714e-01;5.74762e-01;3.55714e-01;2.21454e-02;2.18465e-02;1.19143e-02;2.44717e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;50;5000;5000;1.80560e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.83095e-01;3.68571e-01;5.83333e-01;4.15000e-01;3.72061e-02;3.99092e-02;1.31492e-02;4.66879e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;51;5100;5100;1.82391e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.02619e-01;3.90714e-01;5.74524e-01;3.55714e-01;2.21044e-02;2.21044e-02;1.19783e-02;2.47023e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;51;5100;5100;1.84086e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.83571e-01;3.70952e-01;5.84048e-01;4.13571e-01;3.83762e-02;3.91491e-02;1.25786e-02;4.72192e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;52;5200;5200;1.86071e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.03333e-01;3.90476e-01;5.74286e-01;3.54762e-01;2.12479e-02;2.28373e-02;1.21545e-02;2.27128e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;52;5200;5200;1.87874e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.84048e-01;3.70952e-01;5.84405e-01;4.13810e-01;3.87818e-02;3.97241e-02;1.21516e-02;4.66302e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;53;5300;5300;1.90050e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.02381e-01;3.90238e-01;5.73690e-01;3.54762e-01;2.14286e-02;2.25613e-02;1.24512e-02;2.24619e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;53;5300;5300;1.91570e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.86905e-01;3.73095e-01;5.85952e-01;4.11905e-01;4.05986e-02;3.99908e-02;1.16131e-02;4.76785e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;54;5400;5400;1.93353e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.01190e-01;3.90000e-01;5.73690e-01;3.56190e-01;2.43684e-02;2.27826e-02;1.26768e-02;2.33090e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;54;5400;5400;1.95293e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.90000e-01;3.73810e-01;5.86786e-01;4.09762e-01;4.06551e-02;3.97697e-02;1.10778e-02;4.77730e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;55;5500;5500;1.97181e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.01667e-01;3.88810e-01;5.73690e-01;3.56905e-01;2.48932e-02;2.30977e-02;1.30078e-02;2.22068e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;55;5500;5500;1.98801e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.90476e-01;3.73810e-01;5.86786e-01;4.09286e-01;4.11016e-02;3.97697e-02;1.10778e-02;4.75827e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;56;5600;5600;2.00622e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.00952e-01;3.87381e-01;5.73214e-01;3.58095e-01;2.53591e-02;2.37750e-02;1.31896e-02;2.28174e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;56;5600;5600;2.02417e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.90000e-01;3.74048e-01;5.87143e-01;4.10238e-01;4.14833e-02;3.91658e-02;1.10246e-02;4.67607e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;57;5700;5700;2.04136e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;4.00238e-01;3.86905e-01;5.72857e-01;3.58571e-01;2.68731e-02;2.38986e-02;1.33927e-02;2.37666e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;57;5700;5700;2.06017e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.89048e-01;3.75000e-01;5.87024e-01;4.10000e-01;4.16796e-02;3.87408e-02;1.10008e-02;4.66059e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;58;5800;5800;2.07779e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.99762e-01;3.85238e-01;5.72024e-01;3.59048e-01;2.72086e-02;2.63803e-02;1.40229e-02;2.57935e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;58;5800;5800;2.09693e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.87619e-01;3.74762e-01;5.86786e-01;4.11190e-01;4.22013e-02;3.80386e-02;1.10778e-02;4.47790e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;59;5900;5900;2.11766e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.98810e-01;3.85000e-01;5.71786e-01;3.59762e-01;2.72252e-02;2.65249e-02;1.39296e-02;2.60592e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;59;5900;5900;2.13376e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.85952e-01;3.75952e-01;5.86429e-01;4.10952e-01;4.26310e-02;3.76906e-02;1.08614e-02;4.46224e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;60;6000;6000;2.15060e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.98571e-01;3.83333e-01;5.70714e-01;3.59524e-01;2.68573e-02;2.70424e-02;1.40678e-02;2.57539e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;60;6000;6000;2.17141e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.86429e-01;3.75952e-01;5.86786e-01;4.11190e-01;4.38839e-02;3.70840e-02;1.08189e-02;4.37545e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;61;6100;6100;2.19087e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.57143e-01;5.47619e-01;3.57143e-01;3.97381e-01;3.83095e-01;5.70238e-01;3.60000e-01;2.74987e-02;2.61027e-02;1.40355e-02;2.50351e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;61;6100;6100;2.20917e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.33333e-01;4.04762e-01;5.95238e-01;4.52381e-01;3.86429e-01;3.75952e-01;5.86786e-01;4.11190e-01;4.38839e-02;3.70840e-02;1.08189e-02;4.37545e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;62;6200;6200;2.22977e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.95000e-01;3.80000e-01;5.68095e-01;3.61190e-01;2.67463e-02;2.83563e-02;1.44906e-02;2.52100e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;62;6200;6200;2.24539e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.86190e-01;3.76429e-01;5.86905e-01;4.11190e-01;4.43625e-02;3.65296e-02;1.05812e-02;4.33641e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;63;6300;6300;2.26496e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.94762e-01;3.78571e-01;5.67500e-01;3.61667e-01;2.65516e-02;2.86705e-02;1.41917e-02;2.51289e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;63;6300;6300;2.28469e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.86667e-01;3.76190e-01;5.87381e-01;4.11905e-01;4.46859e-02;3.54754e-02;1.06772e-02;4.25252e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;64;6400;6400;2.30443e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.93810e-01;3.78095e-01;5.67024e-01;3.62143e-01;2.61732e-02;2.90203e-02;1.40511e-02;2.54873e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;64;6400;6400;2.32114e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.86905e-01;3.76429e-01;5.87619e-01;4.11905e-01;4.52224e-02;3.57452e-02;1.07169e-02;4.31866e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;65;6500;6500;2.34134e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.93810e-01;3.75952e-01;5.66190e-01;3.62619e-01;2.63889e-02;2.84312e-02;1.39158e-02;2.56116e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;65;6500;6500;2.36013e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.85952e-01;3.75952e-01;5.87500e-01;4.13095e-01;4.48347e-02;3.50405e-02;1.05644e-02;4.19717e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;66;6600;6600;2.37398e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.93333e-01;3.75476e-01;5.65833e-01;3.62857e-01;2.61861e-02;2.83433e-02;1.39296e-02;2.54484e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;66;6600;6600;2.39568e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.83333e-01;3.76429e-01;5.87619e-01;4.15476e-01;4.40959e-02;3.54266e-02;1.05839e-02;3.97519e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;67;6700;6700;2.41509e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.92619e-01;3.74524e-01;5.65357e-01;3.63571e-01;2.59720e-02;2.89371e-02;1.39337e-02;2.58320e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;67;6700;6700;2.43348e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.81667e-01;3.79048e-01;5.88214e-01;4.15714e-01;4.42185e-02;3.47782e-02;1.01148e-02;3.96155e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;68;6800;6800;2.45204e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;3.33333e-01;5.47619e-01;4.04762e-01;3.91429e-01;3.73810e-01;5.64881e-01;3.64524e-01;2.54929e-02;2.88675e-02;1.40229e-02;2.53535e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;1;null;68;6800;6800;2.47082e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.57143e-01;4.28571e-01;5.95238e-01;4.04762e-01;3.81190e-01;3.79048e-01;5.87976e-01;4.15714e-01;4.38373e-02;3.47782e-02;1.04998e-02;3.88934e-02
locomotion[hilly[5-0.75]];ga-epistasis-0.5;2;null;69;6900;6900;2.48863e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;42;84;3.80952e-01;3.33333e-01;5.47619e-01;3.80952e-01;3.91429e-01;3.71667e-01;5.63929e-01;3.64762e-01;2.54929e-02;2.93341e-02;1.40511e-02;2.53948e-02
